Sensor Position (Degrees),Light Intensity (Volts)
0.0,0.0447
0.0,0.0484
0.0,0.04293
0.0,0.04245
0.0,0.04647
0.0,0.04051
0.0,0.04035
0.0,0.0418
0.0,0.04084
0.0,0.04454
0.0,0.04212
0.0,0.04744
0.0,0.04084
0.0,0.04486
0.0,0.04341
0.0,0.04019
0.0,0.04277
0.0,0.04035
0.0,0.04808
0.0,0.04373
0.0,0.0418
0.0,0.04245
0.0,0.04534
0.0,0.04132
0.0,0.04212
0.0,0.04148
0.0,0.03826
0.0,0.04003
0.0,0.0455
0.0,0.04164
0.0,0.04534
0.0,0.04261
0.0,0.0447
0.0,0.04164
0.0,0.04373
0.0,0.04534
0.0,0.04341
0.0,0.04261
0.0,0.04084
0.0,0.04261
0.0,0.04438
0.0,0.03874
0.0,0.04212
0.0,0.03842
0.0,0.04406
0.0,0.04486
0.0,0.04454
0.0,0.04341
0.0,0.04631
0.0,0.04518
0.0,0.04084
0.0,0.04212
0.0,0.04566
0.0,0.04277
0.0,0.03794
0.0,0.04422
0.0,0.041
0.0,0.04261
0.0,0.04261
0.0,0.04438
0.0,0.03923
0.0,0.04132
0.0,0.04486
0.0,0.04261
0.0,0.04068
0.0,0.04212
0.0,0.04615
0.0,0.04261
0.0,0.0455
0.0,0.04341
0.0,0.04357
0.0,0.03971
0.0,0.04245
0.0,0.04566
0.0,0.04196
0.0,0.04389
0.0,0.04438
0.0,0.04325
0.0,0.04647
0.0,0.04438
0.0,0.04422
0.0,0.03987
0.0,0.04293
0.0,0.03955
0.0,0.04116
0.0,0.03987
0.0,0.04357
0.0,0.04035
0.0,0.04132
0.0,0.04228
0.0,0.04325
0.0,0.04325
0.0,0.04245
0.0,0.04389
0.0,0.04051
0.0,0.0418
0.0,0.04212
0.0,0.04357
0.0,0.04277
0.0,0.04357
0.0,0.04212
0.0,0.04212
0.0,0.04293
0.0,0.04019
0.0,0.04583
0.0,0.04776
0.0,0.04566
0.0,0.03955
0.0,0.04325
0.0,0.04325
0.0,0.04293
0.0,0.04486
0.0,0.04615
0.0,0.04212
0.0,0.04212
0.0,0.04196
0.0,0.04261
0.0,0.04566
0.0,0.04051
0.0,0.04309
0.0,0.04245
0.0,0.041
0.0,0.04293
0.0,0.0447
0.0,0.04341
0.0,0.04486
0.0,0.04486
0.0,0.04534
0.0,0.04003
0.0,0.04631
0.0,0.04776
0.0,0.04228
0.0,0.03923
0.0,0.04744
0.0,0.04534
0.0,0.04325
0.0,0.04325
0.0,0.04534
0.0,0.04357
0.0,0.04406
0.0,0.04277
0.0,0.04502
0.0,0.04132
0.0,0.04454
0.0,0.04599
0.0,0.04261
0.0,0.04035
0.0,0.03939
0.0,0.04084
0.0,0.04277
0.0,0.03874
0.0,0.04454
0.0,0.04196
0.0,0.03874
0.0,0.0455
0.0,0.04373
0.0,0.04035
0.0,0.04003
0.0,0.04373
0.0,0.04486
0.0,0.04035
0.0,0.04261
0.0,0.04212
0.0,0.04164
0.0,0.04309
0.0,0.04325
0.0,0.04116
0.01015,0.04116
0.01015,0.04486
0.01015,0.04599
0.01015,0.04872
0.01015,0.03794
0.01015,0.04068
0.0203,0.04196
0.0203,0.03971
0.05076,0.04744
0.09137,0.041
0.13198,0.04454
0.17259,0.04228
0.24365,0.04583
0.28426,0.04196
0.29442,0.041
0.33503,0.041
0.34518,0.03923
0.35533,0.04727
0.35533,0.04679
0.34518,0.04325
0.34518,0.04502
0.33503,0.04389
0.33503,0.04341
0.33503,0.04228
0.32487,0.04341
0.31472,0.04647
0.30457,0.04438
0.30457,0.04341
0.31472,0.04309
0.31472,0.04051
0.30457,0.03842
0.30457,0.04727
0.30457,0.0447
0.30457,0.04196
0.30457,0.04373
0.30457,0.04422
0.31472,0.03987
0.32487,0.04502
0.33503,0.04341
0.33503,0.04196
0.33503,0.04245
0.35533,0.04518
0.40609,0.04228
0.46701,0.04341
0.50761,0.04438
0.53807,0.0455
0.64975,0.04196
0.72081,0.041
0.76142,0.04261
0.92386,0.04212
1.06599,0.04309
1.15736,0.03746
1.29949,0.04068
1.43147,0.03971
1.5736,0.041
1.81726,0.04116
1.96954,0.0381
2.05076,0.04019
2.31472,0.04068
2.4467,0.04454
2.52792,0.04132
2.76142,0.04277
2.91371,0.04132
2.98477,0.04277
3.18782,0.041
3.3198,0.03939
3.41117,0.04583
3.65482,0.04051
3.80711,0.04212
3.90863,0.03762
4.18274,0.04245
4.33503,0.04454
4.40609,0.04035
4.56853,0.04164
4.69036,0.04277
4.75127,0.04309
4.92386,0.03874
5.03553,0.04068
5.1066,0.04148
5.28934,0.03923
5.39086,0.0418
5.45178,0.04084
5.63452,0.04019
5.75635,0.04212
5.80711,0.04084
5.9797,0.04389
6.08122,0.04325
6.17259,0.04035
6.35533,0.04116
6.47716,0.03858
6.52792,0.04212
6.69036,0.04019
6.78173,0.041
6.83249,0.04228
6.97462,0.04309
7.09645,0.04261
7.17766,0.04357
7.32995,0.04196
7.41117,0.03923
7.45178,0.041
7.59391,0.04068
7.66497,0.04019
7.72589,0.04341
7.82741,0.03923
7.88832,0.03971
7.93909,0.03971
8.05076,0.04228
8.10152,0.04003
8.13198,0.03971
8.2132,0.03649
8.27411,0.03762
8.30457,0.04196
8.49746,0.04084
8.59898,0.04212
8.67005,0.04325
8.83249,0.03987
8.95431,0.04631
9.04569,0.04164
9.26904,0.03874
9.40102,0.04019
9.47208,0.04245
9.69543,0.04518
9.86802,0.03939
9.94924,0.03987
10.2335,0.04309
10.36548,0.04003
10.45685,0.04325
10.64975,0.03955
10.77157,0.04051
10.81218,0.04293
11.00508,0.04341
11.1269,0.04406
11.17766,0.04035
11.29949,0.04132
11.38071,0.04341
11.42132,0.04325
11.50254,0.04309
11.5736,0.04438
11.59391,0.04406
11.68528,0.04116
11.74619,0.03923
11.7868,0.0373
11.86802,0.04357
11.93909,0.04373
11.96954,0.04051
12.06091,0.04116
12.13198,0.0381
12.16244,0.04438
12.27411,0.04245
12.36548,0.0455
12.40609,0.04422
12.53807,0.04663
12.63959,0.04502
12.69036,0.03987
12.83249,0.04325
12.92386,0.04357
12.96447,0.04293
13.08629,0.04293
13.16751,0.04196
13.20812,0.04776
13.29949,0.0447
13.35025,0.04518
13.38071,0.04261
13.49239,0.0447
13.59391,0.03971
13.64467,0.04663
13.79695,0.04647
13.92893,0.04454
14.0,0.04389
14.15228,0.04245
14.29442,0.03987
14.35533,0.04792
14.52792,0.04615
14.62944,0.04132
14.69036,0.04727
14.84264,0.04679
14.92386,0.04744
14.95431,0.04824
15.04569,0.0476
15.11675,0.0447
15.14721,0.04502
15.23858,0.04357
15.29949,0.04647
15.32995,0.05001
15.44162,0.0513
15.51269,0.0455
15.58376,0.04953
15.74619,0.05243
15.85787,0.04583
15.90863,0.05017
16.12183,0.04953
16.2132,0.05355
16.26396,0.0513
16.43655,0.05339
16.51777,0.05146
16.54822,0.04905
16.6599,0.0513
16.73096,0.05532
16.77157,0.05243
16.90355,0.05564
16.97462,0.05725
17.00508,0.05645
17.16751,0.0616
17.24873,0.06257
17.29949,0.06208
17.54315,0.06273
17.64467,0.06659
17.69543,0.06933
17.94924,0.07383
18.08122,0.07947
18.19289,0.08156
18.41624,0.09814
18.50761,0.10313
18.59898,0.11423
18.72081,0.12888
18.78173,0.13806
18.83249,0.14771
18.96447,0.16188
19.05584,0.17379
19.1269,0.18666
19.3401,0.22497
19.49239,0.24847
19.63452,0.27825
19.88832,0.3642
20.03046,0.41136
20.15228,0.47188
20.36548,0.56556
20.45685,0.6264
20.55838,0.67871
20.73096,0.76161
20.81218,0.80571
20.8934,0.84659
21.05584,0.91983
21.14721,0.94526
21.23858,0.96345
21.45178,0.99258
21.58376,1.00095
21.69543,1.00401
21.94924,0.976
22.06091,0.94671
22.11168,0.9282
22.26396,0.87251
22.39594,0.82213
22.4467,0.79943
22.63959,0.70865
22.81218,0.64652
22.8934,0.61465
23.1269,0.50263
23.29949,0.43325
23.37056,0.4075
23.60406,0.32106
23.77665,0.27052
23.83756,0.24912
24.06091,0.19906
24.20305,0.17105
24.27411,0.15817
24.45685,0.12309
24.56853,0.10747
24.60914,0.10264
24.74112,0.09025
24.83249,0.08269
24.8731,0.07689
24.97462,0.06804
25.05584,0.06627
25.08629,0.0645
25.16751,0.0616
25.25888,0.05725
25.30964,0.05951
25.50254,0.05758
25.62437,0.05613
25.67513,0.05516
25.87817,0.05259
26.0203,0.05114
26.07107,0.05307
26.27411,0.05162
26.40609,0.04921
26.46701,0.05693
26.67005,0.05001
26.80203,0.04808
26.86294,0.04985
27.08629,0.0455
27.24873,0.05162
27.3198,0.04888
27.54315,0.05146
27.69543,0.04937
27.77665,0.05082
27.9797,0.05033
28.12183,0.05017
28.19289,0.04744
28.41624,0.0476
28.55838,0.05065
28.63959,0.04486
28.88325,0.0513
29.07614,0.0513
29.16751,0.04808
29.46193,0.04711
29.65482,0.04888
29.75635,0.04969
30.08122,0.04921
30.2132,0.04647
30.26396,0.04341
30.46701,0.04518
30.6599,0.0476
30.75127,0.04534
30.95431,0.04969
31.07614,0.04293
31.13706,0.04824
31.39086,0.04937
31.5736,0.04905
31.65482,0.04905
31.88832,0.04937
32.01015,0.04824
32.09137,0.04663
32.35533,0.04615
32.56853,0.04663
32.6599,0.04663
32.8731,0.04228
33.01523,0.04695
33.1066,0.05098
33.41117,0.04888
33.61421,0.04711
33.71574,0.04583
34.05076,0.0476
34.25381,0.04776
34.35533,0.04583
34.6802,0.04534
34.8731,0.04792
34.96447,0.04856
35.21827,0.04937
35.38071,0.04808
35.44162,0.04599
35.64467,0.04631
35.79695,0.04905
35.86802,0.04615
36.07107,0.04599
36.22335,0.0484
36.30457,0.04969
36.55838,0.05114
36.74112,0.04711
36.84264,0.04373
37.16751,0.04905
37.38071,0.04937
37.49239,0.0521
