Sensor Position (Degrees),Light Intensity (Volts)
0.0,0.0109
0.0,0.01202
0.0,0.00993
0.0,0.01186
0.0,0.01524
0.0,0.01347
0.0,0.00929
0.0,0.008
0.0,0.01637
0.0,0.00784
0.0,0.01299
0.0,0.01492
0.0,0.01315
0.0,0.0175
0.0,0.01444
0.0,0.01396
0.0,0.01058
0.0,0.01701
0.0,0.01009
0.0,0.01508
0.0,0.01476
0.0,0.00929
0.0,0.01557
0.0,0.01283
0.0,0.01315
0.0,0.01251
0.0,0.0146
0.0,0.01122
0.0,0.01396
0.0,0.01444
0.0,0.01042
0.0,0.01283
0.0,0.01138
0.0,0.01042
0.0,0.01058
0.0,0.0117
0.0,0.01412
0.0,0.01685
0.0,0.01621
0.0,0.01202
0.0,0.01315
0.0,0.00929
0.0,0.01138
0.0,0.0138
0.0,0.01621
0.0,0.01412
0.0,0.01444
0.0,0.01025
0.0,0.01025
0.0,0.01524
0.0,0.01605
0.0,0.01476
0.0,0.01428
0.0,0.01267
0.0,0.01299
0.0,0.01524
-0.01015,0.01267
0.0,0.01331
0.0,0.01412
0.0,0.01154
-0.01015,0.01653
0.0,0.01508
0.0,0.01251
-0.01015,0.01508
0.0,0.01701
0.0,0.01202
0.0,0.01412
0.0,0.01347
0.0,0.00768
0.0,0.01283
0.0,0.01476
0.0,0.0138
0.0,0.01396
0.0,0.01042
0.0,0.00881
0.0,0.0109
0.0,0.01219
0.0,0.01573
0.0,0.01122
0.0,0.01235
0.0,0.01202
0.0,0.01589
0.0,0.01653
0.0,0.00913
0.0,0.01138
0.0,0.0175
0.0,0.01074
0.0,0.01331
0.0,0.0109
0.0,0.01138
-0.01015,0.00977
0.0,0.01122
0.0,0.01122
-0.01015,0.01331
-0.01015,0.01122
0.0,0.01895
0.0,0.01299
0.0,0.01251
0.0,0.01331
-0.01015,0.01347
-0.01015,0.01154
0.0,0.01718
-0.01015,0.01685
-0.01015,0.0109
-0.01015,0.01219
-0.01015,0.01492
-0.01015,0.01347
-0.01015,0.01363
-0.01015,0.00977
0.0,0.01557
0.0,0.01492
-0.01015,0.00961
-0.01015,0.01267
0.0,0.0117
0.0,0.01701
-0.01015,0.01154
-0.01015,0.01363
0.0,0.0154
0.0,0.01428
0.0,0.01444
-0.01015,0.01573
0.0,0.00993
0.0,0.01106
-0.01015,0.00993
-0.0203,0.01492
-0.01015,0.01202
0.0,0.01315
0.0,0.01202
-0.01015,0.01363
-0.01015,0.01669
0.0,0.01734
0.01015,0.01106
0.0,0.01138
-0.01015,0.01508
0.01015,0.01154
0.01015,0.01042
0.01015,0.00977
0.01015,0.01589
0.01015,0.01653
0.01015,0.01283
0.01015,0.01653
0.0203,0.01621
0.03046,0.01186
0.03046,0.01283
0.04061,0.01476
0.09137,0.01508
0.14213,0.01605
0.18274,0.00768
0.27411,0.00961
0.34518,0.01235
0.37563,0.01508
0.56853,0.0146
0.67005,0.01186
0.72081,0.01524
0.93401,0.01444
1.1066,0.01267
1.20812,0.01492
1.40102,0.01106
1.53299,0.0117
1.60406,0.01363
1.85787,0.0175
2.08122,0.01476
2.19289,0.01524
2.43655,0.01508
2.57868,0.01106
2.64975,0.01524
2.83249,0.01251
2.95431,0.01363
3.01523,0.0138
3.17766,0.01653
3.26904,0.01621
3.32995,0.00993
3.50254,0.01669
3.61421,0.01251
3.69543,0.01219
3.91878,0.01428
4.06091,0.01396
4.14213,0.01589
4.31472,0.01363
4.43655,0.01492
4.47716,0.01573
4.6599,0.01428
4.79188,0.01283
4.85279,0.01122
5.03553,0.01959
5.15736,0.01878
5.21827,0.0138
5.53299,0.01637
5.72589,0.01267
5.80711,0.01927
6.10152,0.01508
6.32487,0.01557
6.40609,0.01267
6.72081,0.01557
6.88325,0.01524
6.97462,0.0146
7.22843,0.01605
7.39086,0.01524
7.48223,0.01589
7.71574,0.01363
7.86802,0.01315
7.95939,0.01122
8.20305,0.01846
8.38579,0.01605
8.47716,0.01219
8.79188,0.01814
9.02538,0.01878
9.1269,0.01895
9.43147,0.01878
9.61421,0.01959
9.73604,0.01878
10.04061,0.01621
10.26396,0.0154
10.38579,0.01605
10.63959,0.01685
10.80203,0.0212
10.8731,0.01943
11.15736,0.01975
11.29949,0.01605
11.32995,0.01959
11.48223,0.01766
11.59391,0.01927
11.63452,0.01975
11.75635,0.02361
11.83756,0.01862
11.88832,0.02023
12.09137,0.022
12.2132,0.0241
12.26396,0.02039
12.52792,0.02361
12.67005,0.02426
12.73096,0.02361
12.90355,0.02249
13.00508,0.02651
13.04569,0.02458
13.22843,0.02715
13.3401,0.02056
13.40102,0.02796
13.63452,0.02619
13.73604,0.02973
13.81726,0.02651
14.0,0.02699
14.09137,0.02844
14.13198,0.03037
14.24365,0.03231
14.31472,0.03392
14.40609,0.03279
14.61929,0.02909
14.72081,0.03375
14.77157,0.03424
14.92386,0.03665
15.01523,0.03681
15.1269,0.03987
15.37056,0.041
15.52284,0.04502
15.64467,0.04599
15.93909,0.05114
16.08122,0.0542
16.14213,0.05564
16.40609,0.06144
16.55838,0.06434
16.62944,0.069
16.92386,0.08623
17.06599,0.09331
17.19797,0.10264
17.49239,0.12904
17.67513,0.14288
17.86802,0.17025
18.22335,0.22352
18.40609,0.2636
18.55838,0.30803
18.88325,0.43374
19.06599,0.51647
19.23858,0.61111
19.60406,0.8746
19.7868,1.04296
19.96954,1.23499
20.17259,1.51151
20.27411,1.67199
20.36548,1.8175
20.56853,2.10352
20.67005,2.22875
20.77157,2.32999
20.96447,2.48419
21.07614,2.53425
21.21827,2.57433
21.41117,2.57465
21.5533,2.54101
21.61421,2.51252
21.77665,2.39502
21.89848,2.28766
21.96954,2.2265
22.16244,2.02449
22.30457,1.87399
22.35533,1.7903
22.55838,1.56511
22.6802,1.40432
22.75127,1.32738
22.91371,1.10059
23.04569,0.96232
23.08629,0.90245
23.27919,0.73585
23.41117,0.62528
23.47208,0.58874
23.68528,0.4487
23.81726,0.37627
23.89848,0.34183
24.12183,0.26666
24.27411,0.21515
24.34518,0.20131
24.58883,0.15367
24.75127,0.12985
24.82234,0.12083
25.02538,0.09621
25.15736,0.08526
25.19797,0.07464
25.37056,0.06418
25.51269,0.05468
25.5533,0.0542
25.69543,0.04953
25.7868,0.04566
25.80711,0.04245
25.91878,0.04132
25.9797,0.04148
26.01015,0.03794
26.12183,0.03746
26.22335,0.03617
26.26396,0.02989
26.40609,0.03327
26.52792,0.02699
26.59898,0.03472
26.80203,0.02973
26.96447,0.03359
27.03553,0.03166
27.27919,0.03375
27.45178,0.03134
27.51269,0.03343
27.7665,0.03102
27.90863,0.02876
27.96954,0.02989
28.20305,0.02732
28.38579,0.02844
28.45685,0.02925
28.71066,0.03408
28.8934,0.03005
28.98477,0.02909
29.27919,0.0286
29.48223,0.03424
29.5736,0.02619
29.88832,0.03102
30.13198,0.02571
30.25381,0.02715
30.59898,0.02796
30.83249,0.02764
30.94416,0.02844
31.28934,0.0307
31.49239,0.0278
31.5736,0.02667
31.84772,0.02764
31.9797,0.02925
32.07107,0.02619
32.27411,0.03005
32.38579,0.02973
32.45685,0.02442
32.64975,0.02909
32.80203,0.0307
32.8731,0.02538
33.1269,0.02587
33.28934,0.02587
33.39086,0.02909
33.66497,0.03053
33.85787,0.03375
33.95939,0.02876
34.22335,0.02812
34.4264,0.02925
34.51777,0.02603
34.81218,0.02619
35.02538,0.02925
35.13706,0.02828
35.38071,0.03086
35.54315,0.02748
35.64467,0.03037
35.89848,0.02973
36.05076,0.03327
36.13198,0.02925
36.35533,0.03037
36.50761,0.03198
36.59898,0.03182
36.86294,0.03375
37.04569,0.03214
37.1269,0.02844
