Sensor Position (Degrees),Light Intensity (Volts)
59.50254,0.04132
59.53299,0.0373
59.60406,0.03456
59.63452,0.03713
59.65482,0.03665
59.69543,0.03907
59.73604,0.03665
59.75635,0.03794
59.79695,0.0352
59.85787,0.04212
59.87817,0.03939
59.96954,0.03456
60.04061,0.03971
60.07107,0.03488
60.19289,0.03762
60.28426,0.04196
60.32487,0.03585
60.43655,0.03375
60.51777,0.03858
60.57868,0.03826
60.71066,0.03778
60.81218,0.03794
60.86294,0.03633
60.98477,0.03456
61.07614,0.03858
61.1066,0.03826
61.22843,0.0381
61.28934,0.03681
61.32995,0.04035
61.44162,0.03536
61.53299,0.03987
61.58376,0.04261
61.74619,0.03955
61.87817,0.03713
61.95939,0.03874
62.16244,0.0381
62.29442,0.03665
62.35533,0.03665
62.49746,0.04132
62.56853,0.041
62.60914,0.03987
62.70051,0.03713
62.76142,0.04277
62.79188,0.03746
62.8934,0.0344
62.97462,0.03746
63.02538,0.03456
63.1269,0.03681
63.21827,0.03971
63.25888,0.03359
63.37056,0.03665
63.45178,0.03456
63.49239,0.03472
63.63452,0.0373
63.70558,0.03713
63.74619,0.0381
63.84772,0.03955
63.94924,0.03874
64.0,0.0389
64.12183,0.04164
64.19289,0.03681
64.2335,0.03874
64.32487,0.03504
64.40609,0.03633
64.43655,0.03359
64.52792,0.03102
64.59898,0.03488
64.6599,0.03472
64.81218,0.03713
64.93401,0.0315
65.01523,0.03746
65.22843,0.0373
65.3401,0.03842
65.38071,0.03488
65.47208,0.03681
65.51269,0.03472
65.54315,0.0373
65.64467,0.03359
65.71574,0.03279
65.7665,0.03617
65.89848,0.0307
65.9797,0.03118
66.0203,0.0352
66.13198,0.03681
66.22335,0.03327
66.26396,0.03536
66.34518,0.03601
66.37563,0.03488
66.38579,0.0381
66.4264,0.03343
66.4467,0.0373
66.45685,0.03794
66.52792,0.03118
66.59898,0.03713
66.63959,0.03762
66.77157,0.03295
66.85279,0.03923
66.90355,0.0344
67.01523,0.0381
67.09645,0.0352
67.1269,0.04068
67.21827,0.03858
67.29949,0.03295
67.3198,0.03713
67.41117,0.03408
67.47208,0.03569
67.50254,0.03279
67.60406,0.03214
67.64467,0.03424
67.66497,0.03601
67.7665,0.03295
67.82741,0.03536
67.86802,0.03392
67.96954,0.03987
68.04061,0.03649
68.08122,0.0352
68.17259,0.03874
68.24365,0.03552
68.28426,0.03681
68.39594,0.0352
68.49746,0.03665
68.54822,0.03472
68.69036,0.03214
68.78173,0.03681
68.82234,0.03279
68.92386,0.03472
68.99492,0.03858
69.03553,0.03392
69.15736,0.03037
69.24873,0.03697
69.29949,0.0373
69.44162,0.03552
69.5533,0.03794
69.61421,0.04003
69.7868,0.03456
69.92893,0.03842
70.0,0.04228
70.2132,0.03166
70.36548,0.03295
70.43655,0.03263
70.64975,0.0315
70.80203,0.03746
70.88325,0.03569
71.09645,0.03681
71.21827,0.03295
71.26904,0.03601
71.39086,0.0352
71.45178,0.03247
71.48223,0.03826
71.52284,0.03794
71.56345,0.03762
71.58376,0.03601
71.68528,0.03552
71.7665,0.03617
71.81726,0.03536
71.96954,0.03874
72.07107,0.03762
72.12183,0.03214
72.27411,0.03488
72.35533,0.03617
72.38579,0.0344
72.50761,0.03955
72.59898,0.03536
72.64975,0.03585
72.78173,0.03665
72.88325,0.03424
72.94416,0.0352
73.06599,0.03375
73.14721,0.03585
73.19797,0.03392
73.3401,0.03247
73.44162,0.03536
73.50254,0.03327
73.71574,0.03987
73.85787,0.0373
73.92893,0.03472
74.09137,0.04212
74.16244,0.03874
74.19289,0.03617
74.2335,0.03939
74.2335,0.03552
74.2335,0.03907
74.2335,0.0344
74.2335,0.03794
74.24365,0.03826
74.25381,0.03826
74.27411,0.0352
74.28426,0.03842
74.34518,0.03826
74.37563,0.03504
74.39594,0.03665
74.43655,0.03569
74.45685,0.03697
74.46701,0.03392
74.49746,0.03585
74.50761,0.03971
74.51777,0.03907
74.57868,0.03826
74.61929,0.03665
74.63959,0.03375
74.71066,0.03713
74.76142,0.03955
74.79188,0.0373
74.86294,0.04164
74.90355,0.03762
74.92386,0.04148
74.98477,0.03842
75.01523,0.03939
75.03553,0.03247
75.08629,0.03166
75.14721,0.03874
75.17766,0.03295
75.28934,0.04116
75.38071,0.0344
75.46193,0.03182
75.64467,0.03858
75.7868,0.04068
75.85787,0.03488
76.04061,0.04051
76.16244,0.04212
76.22335,0.03456
76.36548,0.04068
76.4467,0.03907
76.47716,0.03939
76.54822,0.03585
76.60914,0.03939
76.63959,0.03279
76.71066,0.03569
76.77157,0.04228
76.82234,0.03488
76.97462,0.03681
77.08629,0.03746
77.13706,0.03794
77.25888,0.03778
77.32995,0.04228
77.38071,0.04647
77.45178,0.04776
77.49239,0.0484
77.50254,0.05403
77.52284,0.05822
77.52284,0.05951
77.52284,0.06047
77.56345,0.06144
77.59391,0.06257
77.63452,0.06562
77.65482,0.06482
77.75635,0.07238
77.85787,0.08059
77.90863,0.07882
78.04061,0.09025
78.14213,0.0946
78.18274,0.09749
78.29442,0.09685
78.34518,0.09331
78.36548,0.09492
78.4264,0.09025
78.45685,0.09009
78.47716,0.08719
78.53807,0.08639
78.60914,0.08301
78.64975,0.0814
78.79188,0.08301
78.88325,0.08413
78.93401,0.07995
79.09645,0.0843
79.16751,0.08494
79.19797,0.08993
79.28934,0.088
79.35025,0.08317
79.37056,0.08317
79.45178,0.08623
79.50254,0.0785
79.52284,0.08156
79.62437,0.08381
79.69543,0.0777
79.73604,0.07866
79.84772,0.07399
79.92893,0.06643
79.94924,0.06595
80.03046,0.05741
80.09137,0.05774
80.11168,0.05082
80.18274,0.0513
80.22335,0.04921
80.2335,0.04631
80.24365,0.04406
80.25381,0.0484
80.25381,0.04019
80.25381,0.0447
80.26396,0.04647
80.27411,0.04615
80.29442,0.03762
80.31472,0.04599
80.38579,0.03955
80.45685,0.04212
80.48731,0.04695
80.59898,0.04084
80.6802,0.04051
80.73096,0.04309
80.84264,0.04341
80.90355,0.04245
80.94416,0.0455
81.00508,0.04212
81.05584,0.03746
81.07614,0.04566
81.13706,0.04164
81.18782,0.04084
81.20812,0.04631
81.27919,0.04454
81.35025,0.04228
81.36041,0.04035
81.45178,0.0447
81.50254,0.04051
81.52284,0.03858
81.58376,0.04084
81.61421,0.03858
81.63452,0.03858
81.67513,0.04196
81.71574,0.03971
81.73604,0.04261
81.79695,0.04309
81.84772,0.04293
81.85787,0.04212
81.93909,0.03939
81.9797,0.04212
82.01015,0.04019
82.09137,0.03939
82.17259,0.04051
82.2132,0.04341
82.31472,0.04068
82.39594,0.04277
82.4467,0.0381
82.54822,0.03907
82.61929,0.03842
82.64975,0.04084
82.73096,0.04132
82.77157,0.03874
82.80203,0.04148
82.82234,0.0389
82.84264,0.04373
82.85279,0.03907
82.8934,0.04212
82.93401,0.04325
82.95431,0.04068
83.01523,0.04486
83.06599,0.04212
83.09645,0.04164
83.20812,0.04325
83.27919,0.04261
83.3401,0.03842
83.48223,0.04373
83.5736,0.04132
83.61421,0.04518
83.7665,0.04438
83.86802,0.03923
83.91878,0.04695
84.06091,0.04921
84.12183,0.04261
84.18274,0.04776
84.28426,0.04502
84.37563,0.04438
84.41624,0.041
84.53807,0.04631
84.62944,0.04261
84.67005,0.04261
84.77157,0.0447
84.83249,0.04454
84.86294,0.04663
84.95431,0.04132
85.04569,0.04212
85.08629,0.04341
85.18782,0.04196
85.24873,0.04566
85.28934,0.04583
85.39086,0.04486
85.47208,0.04647
85.51269,0.04422
85.63452,0.04744
85.72589,0.04615
85.7665,0.04454
85.88832,0.04695
85.95939,0.04196
86.0,0.04727
86.11168,0.04695
86.17259,0.04293
86.20305,0.0447
86.31472,0.04357
86.41624,0.04164
86.46701,0.04164
86.62944,0.041
86.72081,0.04583
86.77157,0.04711
86.98477,0.04116
87.1066,0.04711
87.16751,0.04373
87.29949,0.04583
87.41117,0.04599
87.46193,0.04357
87.58376,0.04132
87.66497,0.0476
87.69543,0.0476
87.80711,0.04856
87.86802,0.04727
87.89848,0.04325
88.0,0.04969
88.05076,0.04583
88.07107,0.0476
88.13198,0.0484
88.18274,0.04261
88.2132,0.04293
88.28426,0.04534
88.33503,0.05082
88.36548,0.04583
88.45685,0.04856
88.52792,0.0476
88.55838,0.04792
88.62944,0.05065
88.6802,0.04695
88.69036,0.04744
88.74112,0.04969
88.76142,0.041
88.76142,0.05049
88.77157,0.04872
88.77157,0.04068
