Sensor Position (Degrees),Light Intensity (Volts)
0.0,0.03585
0.0,0.03488
0.0,0.041
0.0,0.04212
0.0,0.04116
0.0,0.03778
0.0,0.03697
0.0,0.03601
0.0,0.04228
0.0,0.03858
0.0,0.03713
0.0,0.03923
0.0,0.03874
0.0,0.03939
0.0,0.03214
0.0,0.03633
0.0,0.04003
0.0,0.03585
0.0,0.03649
0.0,0.03842
0.0,0.03424
0.0,0.03697
0.0,0.03713
0.0,0.03762
0.0,0.041
0.0,0.03858
0.0,0.0373
0.0,0.03907
0.0,0.0373
0.0,0.03472
0.0,0.03858
0.0,0.03746
0.0,0.03697
0.0,0.03601
0.0,0.04132
0.0,0.03697
-0.01015,0.03874
-0.01015,0.03826
0.0,0.03907
0.0,0.04164
-0.01015,0.04084
-0.01015,0.04309
0.0,0.03231
0.0,0.0381
0.0,0.03488
-0.01015,0.03762
-0.01015,0.03697
0.0,0.03794
0.0,0.03649
-0.01015,0.03665
-0.01015,0.04068
0.0,0.03939
-0.01015,0.03762
-0.01015,0.03617
0.0,0.03633
0.0,0.04035
-0.01015,0.03762
-0.01015,0.04051
0.0,0.0373
-0.01015,0.03569
-0.01015,0.03858
0.01015,0.03601
0.01015,0.03552
-0.0203,0.03713
-0.01015,0.04051
0.03046,0.03617
0.01015,0.04051
0.0,0.03794
0.01015,0.03907
0.03046,0.03681
0.03046,0.04116
0.0203,0.03939
0.01015,0.03778
0.03046,0.03939
0.04061,0.03971
0.0203,0.0389
0.01015,0.04068
0.03046,0.0373
0.04061,0.04035
0.0203,0.03633
0.0203,0.03762
0.03046,0.0373
0.03046,0.03955
0.0203,0.04212
0.0203,0.04116
0.0203,0.04019
0.03046,0.04019
0.03046,0.04325
0.03046,0.03794
0.0203,0.04068
0.0203,0.04003
0.03046,0.03633
0.03046,0.03955
0.0203,0.03923
0.0203,0.03955
0.03046,0.04003
0.03046,0.03794
0.0203,0.03681
0.03046,0.04051
0.03046,0.0381
0.03046,0.03392
0.0203,0.04084
0.03046,0.04035
0.03046,0.03826
0.03046,0.03214
0.0203,0.03874
0.03046,0.03955
0.03046,0.03375
0.03046,0.03987
0.03046,0.0381
0.03046,0.03633
0.03046,0.03858
0.03046,0.03794
0.03046,0.03794
0.03046,0.03713
0.03046,0.04293
0.03046,0.03955
0.03046,0.03987
0.03046,0.03359
0.03046,0.03826
0.03046,0.03762
0.03046,0.04035
0.03046,0.04019
0.03046,0.03907
0.03046,0.04035
0.03046,0.03408
0.03046,0.04019
0.03046,0.04019
0.03046,0.03762
0.03046,0.0389
0.03046,0.0389
0.0,0.03907
0.0,0.03955
-0.01015,0.041
-0.01015,0.04068
-0.01015,0.04164
0.0,0.03955
0.0,0.04019
0.0,0.0381
0.0,0.04164
0.0,0.0418
0.0,0.03842
0.0,0.03987
0.0,0.04068
0.0,0.04035
0.0,0.03858
0.0,0.04196
-0.01015,0.04389
0.0,0.03987
-0.0203,0.03939
-0.0203,0.03794
-0.0203,0.03794
-0.0203,0.04212
-0.0203,0.04631
-0.0203,0.04373
-0.0203,0.03681
-0.0203,0.04003
-0.0203,0.04422
-0.0203,0.03713
-0.0203,0.0344
-0.0203,0.03778
-0.01015,0.03971
-0.01015,0.04212
-0.01015,0.03762
-0.01015,0.03971
-0.01015,0.04019
-0.01015,0.0418
-0.0203,0.03649
-0.0203,0.04422
-0.0203,0.03987
-0.0203,0.04035
-0.0203,0.04406
-0.0203,0.04051
-0.0203,0.03939
-0.0203,0.04245
-0.0203,0.03842
-0.0203,0.03504
-0.01015,0.04051
0.0,0.0418
0.01015,0.04164
0.05076,0.04325
0.11168,0.03955
0.15228,0.03746
0.16244,0.04084
0.17259,0.04357
0.19289,0.04132
0.20305,0.03536
0.2335,0.04035
0.27411,0.04148
0.30457,0.04035
0.4264,0.0447
0.50761,0.04438
0.53807,0.03858
0.62944,0.04148
0.71066,0.03874
0.75127,0.04261
0.8731,0.03987
0.94416,0.041
0.98477,0.04132
1.11675,0.04647
1.17766,0.04084
1.20812,0.04068
1.3198,0.04228
1.43147,0.03858
1.48223,0.04261
1.64467,0.03971
1.74619,0.0418
1.7868,0.04164
1.92893,0.04212
2.03046,0.04293
2.09137,0.04245
2.20305,0.04261
2.29442,0.04373
2.33503,0.0455
2.48731,0.04212
2.59898,0.03939
2.64975,0.04164
2.83249,0.04228
2.92386,0.04164
2.97462,0.04164
3.07614,0.04084
3.14721,0.03842
3.18782,0.04132
3.28934,0.04164
3.37056,0.0418
3.40102,0.04502
3.46193,0.04389
3.54315,0.04084
3.59391,0.0455
3.72589,0.04325
3.7868,0.03665
3.82741,0.04003
4.04061,0.04051
4.22335,0.04277
4.33503,0.04084
4.50761,0.03826
4.6802,0.04116
4.74112,0.04228
4.97462,0.0418
5.1066,0.03907
5.16751,0.04068
5.3401,0.04277
5.48223,0.04293
5.52284,0.04422
5.69543,0.04422
5.79695,0.04196
5.85787,0.03971
6.0,0.04341
6.07107,0.03665
6.11168,0.03794
6.24365,0.03665
6.32487,0.03778
6.35533,0.04148
6.4467,0.04277
6.51777,0.03842
6.54822,0.04116
6.6802,0.03907
6.76142,0.0389
6.80203,0.04228
6.90355,0.04051
6.98477,0.03762
7.02538,0.04019
7.15736,0.041
7.26904,0.04422
7.3198,0.04373
7.46193,0.04663
7.53299,0.04454
7.56345,0.04051
7.68528,0.04357
7.77665,0.04084
7.83756,0.04148
7.9797,0.04148
8.08122,0.04148
8.14213,0.04277
8.24365,0.04373
8.32487,0.04357
8.37563,0.04261
8.48731,0.04019
8.55838,0.04035
8.58883,0.04228
8.63959,0.03794
8.67005,0.04148
8.6802,0.04309
8.73096,0.04261
8.77157,0.04486
8.80203,0.04599
8.90355,0.04389
8.98477,0.04261
9.01523,0.04406
9.1269,0.04357
9.18782,0.04068
9.21827,0.041
9.30964,0.04422
9.38071,0.04196
9.41117,0.04389
9.49239,0.04164
9.54315,0.04502
9.58376,0.04132
9.71574,0.04663
9.80711,0.04309
9.85787,0.04502
10.01015,0.04663
10.08122,0.04518
10.12183,0.0418
10.24365,0.04164
10.32487,0.04068
10.35533,0.04132
10.4467,0.04486
10.53807,0.04132
10.56853,0.04566
10.67005,0.04132
10.74112,0.04164
10.76142,0.04245
10.84264,0.04325
10.90355,0.04228
10.93401,0.041
11.01523,0.04647
11.05584,0.04502
11.08629,0.04148
11.15736,0.04518
11.19797,0.04309
11.21827,0.04212
11.26904,0.0447
11.3198,0.04132
11.3401,0.04406
11.39086,0.04277
11.43147,0.04116
11.44162,0.04776
11.50254,0.0389
11.58376,0.04824
11.63452,0.04228
11.79695,0.04615
11.88832,0.04406
11.93909,0.04583
12.09137,0.04744
12.20305,0.04357
12.25381,0.04293
12.41624,0.04341
12.52792,0.04953
12.56853,0.04245
12.73096,0.04856
12.81218,0.0455
12.84264,0.04599
12.93401,0.04518
12.99492,0.04663
13.02538,0.0484
13.11675,0.04679
13.18782,0.04422
13.23858,0.05162
13.36041,0.04744
13.46193,0.04631
13.5533,0.04647
13.66497,0.04921
13.74619,0.04518
13.7868,0.04888
13.89848,0.0513
14.0,0.05178
14.04061,0.05082
14.18274,0.05146
14.28426,0.05387
14.33503,0.04856
14.52792,0.05162
14.63959,0.055
14.70051,0.05355
14.8934,0.05194
14.98477,0.05452
15.04569,0.05645
15.19797,0.05741
15.32995,0.05983
15.43147,0.055
15.63452,0.06144
15.72589,0.06047
15.7868,0.06096
15.96954,0.06418
16.04061,0.06176
16.09137,0.0624
16.28426,0.07238
16.38579,0.07303
16.45685,0.07238
16.64975,0.07931
16.75127,0.08655
16.81218,0.08091
17.02538,0.09444
17.1269,0.08945
17.17766,0.10039
17.36041,0.1094
17.45178,0.11681
17.53299,0.11987
17.73604,0.13661
17.84772,0.14321
17.94924,0.15801
18.14213,0.18135
18.27411,0.19342
18.39594,0.2129
18.6802,0.27133
18.85279,0.31076
19.01523,0.3605
19.28934,0.47237
19.38071,0.54592
19.44162,0.6058
19.53299,0.72362
19.58376,0.7769
19.61421,0.82165
19.72589,0.90776
19.82741,0.96522
19.92893,1.02719
20.10152,1.16304
20.18274,1.22742
20.27411,1.31337
20.45685,1.46596
20.56853,1.55159
20.64975,1.62145
20.79188,1.75843
20.85279,1.81202
20.90355,1.86128
20.97462,1.92405
21.00508,1.94128
21.02538,1.95785
21.06599,1.98956
21.1066,2.00276
21.13706,2.00872
21.20812,2.01387
21.23858,2.00485
21.25888,2.00646
21.30964,2.00469
21.35025,2.00164
21.38071,1.99681
21.45178,1.96606
21.52284,1.94804
21.56345,1.9387
21.64467,1.89991
21.71574,1.86627
21.74619,1.84341
21.87817,1.76921
21.95939,1.71255
21.98985,1.68358
22.10152,1.5796
22.18274,1.51023
22.2132,1.46999
22.33503,1.36939
22.43655,1.28649
22.46701,1.24464
22.60914,1.11443
22.72081,1.01801
22.78173,0.97745
22.95431,0.83436
23.09645,0.73682
23.13706,0.69867
23.3401,0.57136
23.49239,0.48927
23.56345,0.45209
23.7665,0.35133
23.90863,0.29274
23.95939,0.27262
24.13198,0.21628
24.25381,0.18087
