Sensor Position (Degrees),Light Intensity (Volts)
26.26396,0.06418
26.38579,0.06546
26.47716,0.06804
26.51777,0.06595
26.62944,0.06289
26.71066,0.06144
26.75127,0.06289
26.86294,0.06305
26.94416,0.06546
26.99492,0.06498
27.13706,0.06401
27.23858,0.06659
27.29949,0.05983
27.47208,0.05983
27.62437,0.0616
27.70558,0.06305
28.0203,0.06192
28.24365,0.06418
28.34518,0.05886
28.70051,0.06321
28.91371,0.06498
29.04569,0.05935
29.35025,0.05999
29.54315,0.05709
29.63452,0.0616
29.93909,0.0624
30.11168,0.06144
30.20305,0.05999
30.45685,0.06321
30.61929,0.05902
30.70051,0.05178
30.94416,0.05951
31.07614,0.05999
31.17766,0.05919
31.40102,0.06273
31.54315,0.0608
31.62437,0.06385
31.82741,0.05951
31.9797,0.06401
32.05076,0.05902
32.2335,0.05983
32.35533,0.06337
32.4264,0.05999
32.60914,0.05548
32.72081,0.055
32.79188,0.06144
32.94416,0.06337
33.06599,0.06112
33.11675,0.06031
33.28934,0.06128
33.43147,0.0608
33.49239,0.05613
33.68528,0.0624
33.81726,0.06128
33.89848,0.05854
34.14213,0.06096
34.30457,0.06128
34.38579,0.06031
34.62944,0.05935
34.79188,0.06176
34.8731,0.05902
35.1066,0.06289
35.27919,0.06192
35.39086,0.06112
35.65482,0.05838
35.80711,0.05758
35.89848,0.06063
36.13198,0.05758
36.26396,0.06128
36.35533,0.05902
36.55838,0.05468
36.69036,0.0587
36.76142,0.0579
36.94416,0.06192
37.07614,0.06192
37.13706,0.06112
37.30964,0.06208
37.41117,0.06675
37.46193,0.06112
37.56345,0.06224
37.58376,0.06192
37.59391,0.06434
37.60406,0.06353
37.65482,0.06257
37.69543,0.06353
37.81726,0.06562
37.91878,0.05774
37.98985,0.06096
38.17259,0.0624
38.27411,0.0608
38.32487,0.0587
38.4467,0.05741
38.51777,0.06305
38.54822,0.06112
38.59898,0.06337
38.61929,0.06546
38.63959,0.0624
38.71066,0.06144
38.77157,0.06273
38.80203,0.06128
38.92386,0.06498
39.00508,0.06031
39.06599,0.06562
39.25888,0.0616
39.37056,0.0624
39.44162,0.06289
39.61421,0.05854
39.72589,0.06466
39.79695,0.05983
39.91878,0.06047
39.98985,0.06305
40.0203,0.06224
40.09137,0.06434
40.14213,0.06144
40.17259,0.0616
40.29442,0.06578
40.39594,0.06192
40.4467,0.06434
40.62944,0.06192
40.75127,0.05919
40.81218,0.05935
41.00508,0.05902
41.1269,0.05951
41.18782,0.06273
41.37056,0.06659
41.47208,0.0616
41.53299,0.06337
41.68528,0.06273
41.77665,0.06192
41.83756,0.06224
41.98985,0.06321
42.12183,0.06611
42.18274,0.0579
42.38579,0.06144
42.53807,0.06337
42.59898,0.05677
42.77157,0.06385
42.88325,0.06659
42.94416,0.06192
43.11675,0.06015
43.23858,0.0579
43.28934,0.06337
43.45178,0.06128
43.54315,0.06337
43.59391,0.06192
43.72589,0.0624
43.83756,0.06514
43.88832,0.06321
44.05076,0.06756
44.15228,0.06482
44.19289,0.06031
44.35533,0.06659
44.4467,0.06482
44.50761,0.06305
44.6599,0.05935
44.76142,0.06257
44.81218,0.06321
44.96447,0.0624
45.08629,0.0608
45.13706,0.06611
45.3401,0.06273
45.50254,0.06353
45.5736,0.06595
45.7665,0.06096
45.90863,0.06611
45.9797,0.0682
46.18274,0.0645
46.30457,0.06466
46.35533,0.06466
46.53807,0.0653
46.62944,0.06144
46.6802,0.06418
46.82234,0.06385
46.93401,0.06788
46.98477,0.06401
47.14721,0.0653
47.25888,0.06128
47.30964,0.06675
47.49239,0.0616
47.63452,0.06369
47.69543,0.06144
47.86802,0.06482
47.96954,0.06788
48.03046,0.06224
48.19289,0.06965
48.31472,0.06546
48.36548,0.06289
48.49746,0.06289
48.58883,0.06691
48.62944,0.06289
48.77157,0.06031
48.83249,0.06691
48.85279,0.0653
48.91371,0.06595
48.96447,0.06401
48.98477,0.06144
49.05584,0.06546
49.1066,0.06852
49.1269,0.06627
49.20812,0.06514
49.26904,0.06707
49.29949,0.06981
49.40102,0.06756
49.48223,0.06353
49.51269,0.06482
49.63452,0.06385
49.71574,0.06836
49.75635,0.06643
49.87817,0.06997
49.95939,0.06595
50.0,0.06916
50.11168,0.0653
50.16244,0.06257
50.19289,0.06739
50.29442,0.06691
50.37563,0.06675
50.40609,0.06788
50.51777,0.06981
50.58883,0.07094
50.62944,0.06321
50.75127,0.06852
50.82234,0.06739
50.85279,0.06562
50.96447,0.069
51.02538,0.06788
51.05584,0.0682
51.19797,0.06546
51.28934,0.06627
51.3401,0.06723
51.46193,0.06659
51.56345,0.07142
51.60406,0.06643
51.7665,0.06788
51.83756,0.06385
51.88832,0.0719
52.0,0.06804
52.07107,0.06772
52.12183,0.06756
52.2335,0.06868
52.30457,0.06804
52.33503,0.06595
52.4264,0.06756
52.49746,0.06321
52.52792,0.07077
52.60914,0.06514
52.69036,0.06466
52.72081,0.06369
52.85279,0.07158
52.95431,0.06257
52.98477,0.06788
53.1269,0.06739
53.21827,0.0653
53.26904,0.07174
53.40102,0.0711
53.48223,0.06611
53.51269,0.06498
53.61421,0.06611
53.68528,0.07045
53.72589,0.06578
53.84772,0.06756
53.92893,0.06723
53.98985,0.06627
54.12183,0.06739
54.24365,0.06691
54.30457,0.06369
54.51777,0.06627
54.6599,0.06208
54.75127,0.06852
54.97462,0.06546
55.09645,0.06868
55.17766,0.06675
55.36041,0.06514
55.48223,0.06273
55.54315,0.06578
55.72589,0.06868
55.84772,0.06691
55.91878,0.06514
56.10152,0.06691
56.2335,0.06723
56.30457,0.06756
56.48731,0.06192
56.60914,0.06482
56.6802,0.06418
56.83249,0.07013
56.94416,0.06788
56.99492,0.06611
57.14721,0.06353
57.26904,0.06675
57.35025,0.07174
57.56345,0.06659
57.70558,0.06675
57.77665,0.06772
57.93909,0.0624
58.05076,0.0682
58.10152,0.06595
58.28426,0.06965
58.37563,0.06546
58.41624,0.06723
58.54822,0.06096
58.63959,0.06273
58.6802,0.06643
58.81218,0.06723
58.91371,0.06691
58.95431,0.06627
59.1269,0.06836
59.22843,0.06498
59.27919,0.06643
59.43147,0.06852
59.53299,0.06949
59.58376,0.07061
59.77665,0.06466
59.89848,0.06514
59.96954,0.06514
60.16244,0.06772
60.28426,0.06723
60.34518,0.06418
60.55838,0.06482
60.67005,0.06707
60.73096,0.06611
60.8934,0.06756
61.01523,0.0616
61.07614,0.0653
61.24873,0.06643
61.36041,0.06884
61.41117,0.06723
61.58376,0.06208
61.69543,0.06514
61.77665,0.0645
61.94924,0.06691
62.07107,0.06707
62.12183,0.07013
62.30457,0.069
62.41624,0.0653
62.48731,0.06546
62.6802,0.06546
62.79188,0.06595
62.86294,0.06691
63.07614,0.06401
63.20812,0.06852
63.29949,0.06514
63.52284,0.0719
63.67513,0.06418
63.74619,0.06434
63.93909,0.06611
64.09137,0.06659
64.14213,0.06997
64.34518,0.06466
64.46701,0.06385
64.54822,0.06627
64.79188,0.06482
64.94416,0.06273
65.03553,0.06546
65.28934,0.06434
65.45178,0.06482
65.53299,0.06289
65.74619,0.06675
65.88832,0.06305
65.95939,0.06659
66.14213,0.06707
66.2335,0.06176
66.26396,0.06643
66.37563,0.06933
66.45685,0.06176
66.49746,0.07029
66.62944,0.06884
66.69036,0.06418
66.73096,0.06578
66.8731,0.06675
66.99492,0.06707
67.04569,0.06739
67.23858,0.0682
67.36041,0.06096
67.44162,0.06804
67.66497,0.06498
67.85787,0.06562
67.95939,0.06434
68.24365,0.06466
68.40609,0.06836
68.47716,0.06401
68.69036,0.06385
68.81218,0.06546
68.86294,0.06804
69.01523,0.06015
69.1066,0.06949
69.16751,0.06514
69.3401,0.06305
69.46193,0.069
69.53299,0.06224
69.73604,0.06112
69.85787,0.06675
69.92893,0.06482
70.15228,0.06466
70.28426,0.06434
70.35533,0.06643
70.52792,0.06643
70.63959,0.0682
70.69036,0.06562
70.88325,0.06723
71.01523,0.06997
71.08629,0.06884
71.3198,0.06852
71.47208,0.06611
71.56345,0.06659
71.79695,0.06546
71.96954,0.06224
72.05076,0.06321
72.30457,0.06353
72.45685,0.06385
72.54822,0.06514
72.73096,0.06369
72.81218,0.06611
72.86294,0.06498
72.94416,0.06385
72.98477,0.06337
73.00508,0.0645
73.1066,0.06224
73.18782,0.06546
73.24873,0.06434
73.40102,0.06562
73.52284,0.06096
73.59391,0.06627
73.74619,0.06514
73.82741,0.0624
73.88832,0.06466
74.03046,0.06257
74.14213,0.06981
74.20305,0.06949
74.35533,0.06916
74.45685,0.06707
74.50761,0.06611
74.67005,0.06611
74.77157,0.06305
74.82234,0.06707
74.98477,0.06611
75.08629,0.06369
75.15736,0.06514
75.32995,0.0653
75.44162,0.06691
75.50254,0.06401
75.63452,0.06498
75.72589,0.06466
75.77665,0.06595
75.88832,0.06756
75.96954,0.06965
76.0203,0.06916
76.17259,0.06772
76.29442,0.06772
76.37563,0.06836
76.6599,0.06611
76.84264,0.069
76.96447,0.07061
77.16751,0.07753
77.28934,0.09782
77.3401,0.11423
77.56345,0.1659
77.70558,0.20212
77.79695,0.21902
78.03046,0.27262
78.16244,0.28211
78.22335,0.28533
78.4264,0.26956
78.54822,0.26618
78.60914,0.26924
78.74112,0.27229
78.81218,0.27149
78.85279,0.27326
78.97462,0.27036
79.04569,0.26666
79.07614,0.26409
79.15736,0.25829
79.20812,0.25475
79.23858,0.24815
79.29949,0.24316
79.35025,0.23592
79.38071,0.23415
79.50254,0.21902
79.59391,0.20276
79.63452,0.20115
79.7868,0.16687
79.88832,0.15479
79.92893,0.13564
80.11168,0.11729
80.2132,0.10973
80.27411,0.10908
80.41624,0.09782
80.50761,0.09138
80.52792,0.09122
80.60914,0.09025
80.67005,0.08478
80.69036,0.08317
80.77157,0.08204
80.81218,0.08075
80.85279,0.07914
80.93401,0.07737
80.99492,0.0748
81.02538,0.08124
81.11675,0.07802
81.19797,0.07786
81.22843,0.07963
81.35025,0.07995
81.44162,0.08091
81.49239,0.07576
81.68528,0.0777
81.80711,0.07625
81.86802,0.07432
82.06091,0.07898
82.19289,0.07625
82.25381,0.07576
82.46701,0.07689
82.57868,0.0748
82.64975,0.07914
82.83249,0.07432
82.98477,0.07995
83.07614,0.07544
83.3198,0.07319
83.52284,0.07721
83.64467,0.07415
83.95939,0.07238
84.18274,0.07657
84.29442,0.07641
84.59898,0.07834
84.81218,0.07753
84.90355,0.08075
85.23858,0.08124
85.44162,0.0756
85.56345,0.08091
85.86802,0.08124
86.08122,0.08124
86.18274,0.07914
86.46701,0.08446
86.62944,0.08236
86.72081,0.08156
86.91371,0.07834
87.02538,0.08043
87.07614,0.08365
87.20812,0.08124
87.29949,0.08285
87.35025,0.07931
87.52284,0.08333
87.67513,0.08607
87.74619,0.07979
87.96954,0.07995
88.11168,0.07898
88.17259,0.07625
88.30457,0.0785
88.37563,0.08446
88.41624,0.08269
88.55838,0.08333
88.63959,0.08478
88.69036,0.07625
88.83249,0.08236
88.92386,0.08269
88.97462,0.08413
89.1066,0.08446
89.18782,0.08333
89.22843,0.07367
89.36041,0.0814
89.44162,0.08285
89.52284,0.08059
89.79695,0.08204
90.04061,0.08381
