Sensor Position (Degrees),Light Intensity (Volts)
0.24365,0.05806
0.33503,0.05468
0.4264,0.05581
0.47716,0.06047
0.62944,0.05919
0.70051,0.05774
0.74112,0.05403
0.90355,0.05693
1.01523,0.05564
1.07614,0.05613
1.21827,0.06418
1.3198,0.05983
1.38071,0.05661
1.66497,0.05774
1.82741,0.05452
1.92893,0.06208
2.24365,0.05613
2.47716,0.05983
2.61929,0.05693
2.8934,0.05629
3.07614,0.06015
3.13706,0.06096
3.44162,0.05902
3.64467,0.05822
3.74619,0.05613
4.04061,0.05838
4.22335,0.06015
4.33503,0.0608
4.55838,0.05758
4.72081,0.05548
4.79188,0.05774
5.05584,0.0608
5.25888,0.06401
5.35025,0.05902
5.69543,0.0616
5.93909,0.05629
6.07107,0.05741
6.41624,0.0624
6.6599,0.06063
6.81218,0.0587
7.26904,0.06128
7.5736,0.05693
7.74619,0.06257
8.27411,0.05581
8.62944,0.06321
8.79188,0.06063
9.24873,0.05951
9.60406,0.06015
9.7665,0.0587
10.31472,0.0645
10.62944,0.05548
10.82234,0.06353
11.16751,0.06466
11.43147,0.06418
11.54315,0.06128
12.06091,0.06691
12.31472,0.05967
12.43655,0.06353
12.91371,0.06595
13.13706,0.06224
13.23858,0.06611
13.56345,0.06627
13.7868,0.06482
13.89848,0.06498
14.2335,0.06546
14.49746,0.06627
14.59898,0.06627
14.96447,0.06514
15.11675,0.06643
15.21827,0.06804
15.59391,0.07303
15.82741,0.06836
16.06091,0.06965
16.52792,0.07448
16.80203,0.06933
16.93401,0.07657
17.45178,0.08832
17.71574,0.09427
17.96954,0.10152
18.48731,0.13129
18.73096,0.1564
18.96447,0.18489
19.45178,0.27584
19.73604,0.37064
20.03046,0.47204
20.58883,0.79509
20.84264,0.93689
21.06599,1.09109
21.47208,1.28231
21.64467,1.31531
21.80711,1.33156
22.16244,1.26138
22.35533,1.19233
22.4467,1.15081
22.67005,1.01512
22.84264,0.90631
22.92386,0.85931
23.19797,0.6998
23.39086,0.6087
23.47208,0.56041
23.74619,0.43132
23.94924,0.36436
24.05076,0.33233
24.31472,0.25829
24.50761,0.22111
24.59898,0.1997
24.86294,0.16268
25.03553,0.13918
25.1066,0.13516
25.3198,0.11745
25.46193,0.10715
25.52284,0.10007
25.62437,0.09331
25.72589,0.08655
25.77665,0.08848
25.92893,0.08252
26.03046,0.07963
26.09137,0.07931
26.25381,0.0777
26.37563,0.07528
26.4264,0.07657
26.59898,0.07045
26.72081,0.07625
26.78173,0.07061
26.97462,0.07158
27.09645,0.06949
27.17766,0.07432
27.37056,0.07238
27.51269,0.07238
27.58376,0.06675
27.80711,0.0711
27.94924,0.069
28.0203,0.07271
28.25381,0.07367
28.45685,0.07174
28.54822,0.06884
28.84264,0.06981
29.03553,0.07013
29.13706,0.06836
29.41117,0.06884
29.58376,0.06949
29.67513,0.06756
29.92893,0.07174
30.09137,0.06949
30.17259,0.06916
30.38579,0.07222
30.50761,0.07094
30.57868,0.07367
30.77157,0.07094
30.90355,0.07013
30.98477,0.07061
31.22843,0.06723
31.39086,0.07158
31.47208,0.06707
31.7665,0.06997
31.9797,0.07077
32.10152,0.07158
32.43655,0.07158
32.67005,0.06659
32.79188,0.06739
33.13706,0.06981
33.39086,0.06981
33.51269,0.07399
33.89848,0.07077
34.17259,0.06852
34.30457,0.07705
34.6802,0.07045
34.91371,0.07029
35.05584,0.07287
35.39086,0.06788
35.58376,0.07029
35.67513,0.07029
35.87817,0.0711
35.96954,0.07013
36.04061,0.07094
36.22335,0.07335
36.37563,0.06949
36.45685,0.06949
36.69036,0.07351
36.82234,0.07126
36.92386,0.07383
37.13706,0.0711
37.27919,0.07238
37.36041,0.07158
37.63452,0.07432
37.79695,0.07335
37.88832,0.07544
38.12183,0.0711
38.28426,0.07094
38.36548,0.07271
38.59898,0.069
38.73096,0.07077
38.79188,0.07319
38.95431,0.07206
39.04569,0.0777
39.08629,0.06981
39.17766,0.0748
39.25888,0.07061
39.29949,0.07206
39.43147,0.07094
39.53299,0.07609
39.5736,0.07271
39.69543,0.07319
39.7665,0.07142
39.79695,0.07142
39.88832,0.0748
39.92893,0.07238
39.95939,0.07657
40.06091,0.07174
40.13198,0.06965
40.16244,0.07544
40.27411,0.07287
40.38579,0.07287
40.4264,0.07399
40.59898,0.0748
40.73096,0.07399
40.80203,0.07126
40.94416,0.07641
41.07614,0.07673
41.1269,0.07415
41.32995,0.07174
41.45178,0.07061
41.51269,0.0748
41.67513,0.07689
41.7665,0.06949
41.80711,0.07625
41.92893,0.07335
42.0203,0.07786
42.07107,0.07222
42.2132,0.07255
42.30457,0.07142
42.34518,0.07673
42.4467,0.07641
42.50761,0.07319
42.53807,0.07914
42.64975,0.07399
42.73096,0.07657
42.76142,0.07238
42.86294,0.07174
42.96447,0.0777
43.00508,0.07641
43.16751,0.07238
43.28934,0.07721
43.3401,0.07432
43.49239,0.0785
43.58376,0.08091
43.62437,0.07383
43.85787,0.07866
44.05076,0.07576
44.13198,0.07882
44.38579,0.07222
44.53807,0.07576
44.60914,0.07448
44.79188,0.07818
44.92386,0.07947
44.98477,0.07576
45.15736,0.08043
45.27919,0.07593
45.3198,0.07657
45.44162,0.07737
45.48223,0.07641
45.49239,0.07931
45.52284,0.07931
45.56345,0.07673
45.59391,0.07979
45.68528,0.07625
45.7665,0.08124
45.81726,0.07705
45.95939,0.07705
46.08122,0.07528
46.13198,0.08091
46.31472,0.0777
46.43655,0.07995
46.49746,0.0785
46.63959,0.07947
46.75127,0.08043
46.80203,0.08108
46.96447,0.07625
47.07614,0.07544
47.11675,0.08349
47.27919,0.0756
47.41117,0.07641
47.46193,0.08075
47.68528,0.08188
47.82741,0.08075
47.88832,0.07979
48.06091,0.08349
48.22335,0.08059
48.29442,0.08059
48.57868,0.07432
48.73096,0.07705
48.80203,0.08349
49.08629,0.0756
49.26904,0.08011
49.35025,0.08027
49.56345,0.07979
49.72589,0.07834
49.7868,0.07834
50.0,0.08059
50.10152,0.07931
50.17259,0.07641
50.37563,0.0822
50.52792,0.07721
50.61929,0.0814
50.83249,0.08188
50.98477,0.08156
51.06599,0.07222
51.24873,0.07979
51.38071,0.07802
51.44162,0.08542
51.65482,0.08236
51.79695,0.08574
51.86802,0.07882
52.06091,0.07737
52.22335,0.07818
52.29442,0.08301
52.51777,0.08091
52.6599,0.08413
52.73096,0.08075
52.92386,0.07979
53.06599,0.07753
53.13706,0.07947
53.32995,0.08075
53.47208,0.08091
53.53299,0.07689
53.70558,0.07818
53.84772,0.08172
53.92893,0.07834
54.16244,0.08204
54.32487,0.07931
54.41624,0.08365
54.67005,0.07882
54.85279,0.07898
54.95431,0.08091
55.22843,0.08091
55.38071,0.08156
55.46193,0.08365
55.67513,0.08397
55.85787,0.0785
55.92893,0.0814
56.16244,0.07657
56.29442,0.08124
56.36548,0.07882
56.56853,0.08156
56.73096,0.08011
56.80203,0.08301
57.02538,0.08204
57.17766,0.08381
57.25888,0.07866
57.51269,0.08156
57.70558,0.07882
57.80711,0.08236
58.10152,0.08027
58.33503,0.08204
58.45685,0.08204
58.79188,0.08301
58.97462,0.07802
59.07614,0.07914
59.3401,0.07866
59.46193,0.07206
59.51269,0.08059
59.62437,0.07753
59.68528,0.08124
59.70558,0.07641
59.7868,0.07641
59.84772,0.08156
59.88832,0.07753
60.06091,0.07979
60.18274,0.08043
60.26396,0.07995
60.48731,0.08043
60.63959,0.08188
60.71066,0.08059
60.85279,0.08011
60.94416,0.08365
60.98477,0.07625
61.16751,0.07995
61.30964,0.08091
61.39086,0.07818
61.61421,0.07721
61.74619,0.08091
61.82741,0.07914
61.98985,0.08188
62.07107,0.0785
62.11168,0.08075
62.20305,0.0843
62.26396,0.07866
62.27411,0.08156
62.34518,0.08075
62.39594,0.07657
62.43655,0.08365
62.50761,0.07753
62.56853,0.08172
62.59898,0.07705
62.71066,0.08124
62.78173,0.08156
62.82234,0.07931
63.00508,0.08124
63.24873,0.08252
63.39086,0.08091
63.77665,0.07528
63.9797,0.07657
64.07107,0.07802
64.31472,0.07593
64.46701,0.07753
64.55838,0.07818
64.78173,0.08043
64.8934,0.07689
64.95431,0.07995
65.08629,0.07931
65.18782,0.07415
65.22843,0.07882
65.28934,0.07802
65.3401,0.0756
65.37056,0.07818
65.44162,0.07802
65.52284,0.07898
65.56345,0.08108
65.67513,0.07882
65.72589,0.07721
65.73604,0.08011
65.80711,0.08236
65.84772,0.07753
65.86802,0.08301
65.89848,0.08156
65.91878,0.08059
65.92893,0.07126
65.96954,0.07512
65.9797,0.08075
65.9797,0.08188
66.01015,0.07818
66.09137,0.07866
66.18274,0.07464
66.24365,0.08027
66.4264,0.07898
66.57868,0.07544
66.64975,0.0785
66.86294,0.08011
66.96447,0.07786
66.98477,0.07914
67.08629,0.07931
67.15736,0.07512
67.19797,0.07898
67.30964,0.07898
67.39086,0.0748
67.43147,0.0756
67.5533,0.07576
67.62437,0.07576
67.65482,0.07641
67.73604,0.07914
67.83756,0.07995
67.90863,0.08043
68.17259,0.07963
68.35533,0.08043
68.43655,0.07737
68.62944,0.07496
68.76142,0.07898
68.81218,0.07818
68.90355,0.07625
68.94416,0.07866
68.97462,0.07802
69.06599,0.07705
69.14721,0.08269
69.18782,0.07609
69.39086,0.07625
69.5736,0.07931
69.66497,0.07963
69.89848,0.08526
70.0203,0.0756
70.08122,0.0814
70.28426,0.08333
70.40609,0.07802
70.46701,0.0777
70.6599,0.07753
70.78173,0.07753
70.84264,0.08108
71.09645,0.07931
71.28934,0.08252
71.40102,0.0777
71.63452,0.07721
71.79695,0.07673
71.89848,0.07914
72.2132,0.07786
72.39594,0.07609
72.48731,0.0851
72.72081,0.08446
72.8934,0.07995
72.99492,0.08301
73.24873,0.0843
73.42132,0.0814
73.52284,0.07786
73.73604,0.08027
73.84772,0.07979
73.89848,0.07963
73.98985,0.08075
74.01015,0.08413
74.03046,0.08027
74.08122,0.08446
74.12183,0.07898
74.15228,0.07818
74.25381,0.08075
74.33503,0.08075
74.39594,0.07963
74.56853,0.08204
74.6599,0.07995
74.72081,0.08204
74.90355,0.08059
75.02538,0.08172
75.08629,0.07625
75.27919,0.0785
75.39086,0.08124
75.45178,0.07866
75.60406,0.0859
75.70558,0.07979
75.7665,0.08639
75.94924,0.08059
76.08122,0.08124
76.18274,0.08381
76.43655,0.08043
76.57868,0.08478
76.6599,0.07995
76.86294,0.08928
77.00508,0.08864
77.1066,0.08607
77.3401,0.1012
77.50254,0.12148
77.60406,0.14079
77.84772,0.18151
77.9797,0.20517
78.06091,0.22095
78.24365,0.2298
78.35533,0.22755
78.41624,0.22417
78.57868,0.22159
78.71066,0.21676
78.79188,0.21548
79.02538,0.22191
79.15736,0.21837
79.22843,0.21403
79.41117,0.20952
79.51269,0.20501
79.56345,0.19761
79.67513,0.18409
79.74619,0.16719
79.79695,0.16928
79.91878,0.15045
80.03046,0.135
80.07107,0.12759
80.22335,0.11697
80.31472,0.10731
80.33503,0.10522
80.43655,0.10087
80.48731,0.09621
80.50761,0.09347
80.54822,0.08961
80.58883,0.09041
80.61929,0.09411
80.71066,0.088
80.79188,0.08961
80.83249,0.08526
80.99492,0.08413
81.1066,0.08751
81.17766,0.08687
81.35025,0.08639
81.48223,0.08912
81.54315,0.08864
81.69543,0.08687
81.7665,0.09009
81.81726,0.08687
81.93909,0.08462
82.0203,0.08478
82.06091,0.08735
82.14213,0.08623
82.2132,0.08542
82.25381,0.08848
82.38579,0.08864
82.43655,0.08478
82.45685,0.08655
82.52792,0.08735
82.58883,0.08494
82.63959,0.08655
82.79188,0.09057
82.91371,0.088
82.97462,0.09138
83.16751,0.0917
83.29949,0.08542
83.37056,0.09138
83.59391,0.09186
83.71574,0.0843
83.77665,0.09154
83.96954,0.09009
84.10152,0.08735
84.16244,0.08945
84.34518,0.09025
84.48731,0.08446
84.54822,0.09106
84.75127,0.08832
84.88325,0.088
84.94416,0.08896
85.09645,0.08912
85.22843,0.09057
85.29949,0.08896
85.49239,0.09073
85.62437,0.0888
85.68528,0.08719
85.87817,0.09138
86.0203,0.08945
86.09137,0.09154
86.31472,0.08961
86.47716,0.09299
86.56853,0.08671
86.82234,0.09395
87.00508,0.08784
87.09645,0.09218
87.40102,0.09138
87.62437,0.08816
87.72589,0.08816
88.01015,0.08719
88.14213,0.08961
88.2132,0.09234
88.38579,0.0925
88.46701,0.09073
88.49746,0.09106
88.57868,0.08912
88.64975,0.08848
88.6802,0.08977
88.75127,0.08912
88.81218,0.09234
88.86294,0.08832
88.98477,0.08768
89.03553,0.09524
89.07614,0.09266
89.22843,0.08961
89.35025,0.09138
89.41117,0.09379
89.5736,0.09266
89.71574,0.09299
89.80711,0.09556
90.06091,0.09186
