Sensor Position (Degrees),Light Intensity (Volts)
23.5533,0.31736
23.66497,0.2908
23.71574,0.27584
23.88832,0.2393
23.9797,0.21274
24.0203,0.20984
24.14213,0.18232
24.2132,0.16864
24.2335,0.16107
24.29442,0.149
24.34518,0.14288
24.36548,0.13628
24.43655,0.13113
24.49746,0.12293
24.51777,0.12325
24.61929,0.116
24.71066,0.1123
24.75127,0.11214
24.88325,0.10989
24.97462,0.10377
25.02538,0.10763
25.13706,0.10522
25.22843,0.10345
25.26904,0.10184
25.41117,0.1049
25.49239,0.10264
25.53299,0.09765
25.67513,0.09524
25.77665,0.09926
25.80711,0.10023
25.93909,0.09991
26.03046,0.09943
26.07107,0.09765
26.18274,0.09669
26.26396,0.09943
26.30457,0.09669
26.36548,0.09943
26.4467,0.10232
26.49746,0.10136
26.70051,0.09444
26.84264,0.09733
26.8934,0.09894
27.06599,0.09943
27.17766,0.09588
27.22843,0.10055
27.39086,0.10248
27.49239,0.09524
27.54315,0.10248
27.72589,0.09814
27.85787,0.09717
27.92893,0.09588
28.09137,0.0954
28.2132,0.09878
28.27411,0.09266
28.4467,0.09943
28.57868,0.09975
28.63959,0.10136
28.79188,0.0983
28.90355,0.10023
28.95431,0.09926
29.1269,0.09605
29.24873,0.09685
29.3198,0.10087
29.52284,0.09733
29.67513,0.10055
29.73604,0.09846
29.98985,0.09765
30.15228,0.1012
30.22335,0.09572
30.4264,0.09685
30.57868,0.09605
30.63959,0.09556
30.86294,0.10055
31.01523,0.09814
31.08629,0.09669
31.29949,0.09749
31.44162,0.09894
31.52284,0.10136
31.74619,0.09862
31.87817,0.0983
31.94924,0.10039
32.16244,0.10152
32.30457,0.09943
32.37563,0.0983
32.59898,0.09926
32.79188,0.0983
32.88325,0.09959
33.09645,0.0946
33.26904,0.09959
33.35025,0.09765
33.56345,0.09846
33.71574,0.09717
33.79695,0.09782
34.0,0.09943
34.12183,0.0983
34.19289,0.09508
34.37563,0.09862
34.46701,0.09717
34.50761,0.10168
34.64975,0.09894
34.75127,0.10168
34.82234,0.09894
34.96447,0.09782
35.09645,0.09926
35.16751,0.10007
35.35025,0.09701
35.50254,0.10023
35.56345,0.10071
35.75635,0.10297
35.87817,0.09926
35.92893,0.09926
36.09137,0.09798
36.17259,0.09653
36.22335,0.09959
36.38579,0.09427
36.48731,0.10313
36.54822,0.09588
36.71066,0.10184
36.81218,0.10152
36.86294,0.09878
37.07614,0.09846
37.22843,0.09782
37.30964,0.10297
37.5533,0.10039
37.70558,0.10232
37.7868,0.10329
38.0203,0.10264
38.17259,0.0991
38.25381,0.10264
38.4467,0.09846
38.57868,0.10264
38.64975,0.10506
38.85279,0.10506
39.00508,0.10087
39.08629,0.10023
39.29949,0.09749
39.46193,0.10458
39.56345,0.10152
39.74619,0.10248
39.85787,0.10538
39.89848,0.10602
40.03046,0.1049
40.12183,0.10377
40.17259,0.09959
40.29442,0.10216
40.38579,0.10377
40.41624,0.10039
40.51777,0.10313
40.58883,0.10474
40.61929,0.10264
40.76142,0.10136
40.86294,0.0983
40.90355,0.10635
41.05584,0.10313
41.17766,0.1049
41.23858,0.10248
41.44162,0.10506
41.56345,0.10023
41.62437,0.10297
41.80711,0.10554
41.94924,0.10828
42.01015,0.10586
42.2132,0.10393
42.36548,0.10216
42.41624,0.10667
42.61929,0.102
42.78173,0.10297
42.84264,0.10168
43.06599,0.10747
43.22843,0.102
43.26904,0.1049
