Sensor Position (Degrees),Light Intensity (Volts)
0.0,0.08204
0.0,0.07641
0.0,0.07319
0.0,0.07689
0.0,0.07737
0.0,0.07947
0.0,0.07432
0.0,0.07753
0.0,0.07287
0.0,0.07464
0.0,0.07898
0.0,0.07351
0.0,0.07641
0.0,0.0756
0.0,0.07786
0.0,0.08043
0.0,0.07818
0.0,0.07528
0.0,0.0748
0.0,0.07303
0.0,0.07882
0.0,0.07721
0.0,0.08108
0.0,0.07673
0.0,0.07689
0.0,0.08043
0.0,0.07544
0.0,0.07753
0.0,0.07931
0.0,0.08091
0.0,0.07657
0.0,0.07383
0.0,0.08043
0.0,0.07834
0.0,0.07576
0.0,0.07834
0.0,0.07544
0.0,0.07753
0.0,0.07432
0.0,0.07013
0.0,0.07705
0.0,0.07609
0.0,0.07802
0.0,0.07673
0.0,0.07898
0.0,0.07657
0.0,0.07367
0.0,0.07786
0.0,0.07351
0.0,0.06852
0.0,0.07206
0.0,0.07496
0.0,0.07689
0.0,0.07528
0.0,0.07737
0.0,0.07673
0.0,0.07496
0.0,0.07496
0.0,0.07351
0.0,0.07689
0.0,0.07625
0.0,0.07255
0.0,0.07126
0.0,0.07222
0.0,0.07593
0.0,0.07496
0.0,0.07753
0.0,0.06916
0.0,0.07383
0.0,0.06965
0.0,0.07222
0.0,0.07029
0.0,0.0756
0.0,0.07319
0.0,0.07657
0.0,0.07737
0.0,0.07383
0.0,0.07657
0.0,0.07094
0.0,0.07448
0.0,0.07448
0.0,0.07448
0.0,0.07673
0.0,0.07158
0.0,0.07142
0.0,0.07351
0.0,0.07496
0.0,0.07544
0.0,0.07528
0.0,0.0756
0.0,0.07142
0.0,0.07528
0.0,0.07271
0.0,0.07528
0.0,0.07448
0.0,0.07576
0.0,0.07448
0.0,0.07367
0.0,0.06804
0.0,0.07512
0.0,0.07609
0.0,0.07834
0.0,0.07914
0.0,0.07753
0.0,0.07593
0.0,0.07737
0.0,0.07979
0.0,0.07415
0.0,0.07753
0.0,0.08011
0.0,0.07512
0.0,0.07528
0.0,0.07496
0.0,0.07673
0.0,0.07721
0.0,0.07142
0.0,0.07657
0.0,0.07077
