Sensor Position (Degrees),Light Intensity (Volts)
36.09137,0.07142
36.41624,0.06643
36.62944,0.07061
36.75127,0.06836
37.07614,0.06981
37.24873,0.0748
37.3401,0.07158
37.62437,0.07255
37.77665,0.07077
37.83756,0.06916
37.9797,0.06852
38.13198,0.06949
38.2132,0.0748
38.49746,0.0719
38.69036,0.069
38.80203,0.0719
39.1269,0.06707
39.36041,0.07013
39.49239,0.06981
39.80711,0.07528
39.9797,0.07335
40.07107,0.06627
40.22335,0.07335
40.33503,0.07126
40.38579,0.07593
40.55838,0.07383
40.64975,0.06675
40.70051,0.07045
40.8731,0.0711
41.03553,0.06981
41.09645,0.07303
41.32995,0.07045
41.48223,0.07464
41.56345,0.07287
41.80711,0.07174
42.0,0.07335
42.08122,0.07029
42.37563,0.07319
42.58883,0.07271
42.6802,0.07528
42.97462,0.07142
43.20812,0.07142
43.29949,0.07206
43.62437,0.07222
43.86802,0.06868
43.9797,0.07174
44.34518,0.07271
44.56853,0.07303
44.67005,0.07528
44.96447,0.07689
45.18782,0.07415
45.28934,0.06997
45.63452,0.07818
45.87817,0.06836
45.9797,0.07399
46.32487,0.07255
46.54822,0.07576
46.62944,0.07319
46.94416,0.07673
47.15736,0.07335
47.23858,0.07576
47.52284,0.07126
47.72589,0.07625
47.80711,0.07238
48.07107,0.0785
48.24365,0.07415
48.31472,0.07512
48.55838,0.07399
48.76142,0.07464
48.84264,0.06949
49.16751,0.07432
49.40102,0.07625
49.49239,0.07351
49.84772,0.07496
50.08122,0.08059
50.19289,0.07448
50.58883,0.06804
50.85279,0.07126
50.94416,0.07383
51.24873,0.07753
51.45178,0.07689
51.53299,0.07528
51.81726,0.07689
52.01015,0.08075
52.11168,0.07496
52.37563,0.07303
52.59898,0.07287
52.70051,0.07432
53.03553,0.0785
53.25888,0.07657
53.35025,0.07448
53.69543,0.06916
53.94924,0.07029
54.05076,0.0756
54.35533,0.07705
54.57868,0.07303
54.70051,0.0756
55.07614,0.07415
55.3401,0.07609
55.46193,0.07255
55.86802,0.07802
56.20305,0.07705
56.35533,0.07335
56.8731,0.0756
57.21827,0.07496
57.41117,0.07689
57.91878,0.07705
58.27411,0.0756
58.41624,0.07898
58.88325,0.07818
59.13706,0.07721
59.28934,0.07512
59.66497,0.07963
59.90863,0.07528
60.0,0.0748
60.28426,0.07528
60.47716,0.07609
60.57868,0.07705
60.94416,0.07834
61.20812,0.07625
61.35025,0.07705
61.70558,0.07303
61.96954,0.07898
62.10152,0.08075
62.51777,0.07914
62.75127,0.0756
62.88325,0.07657
63.22843,0.07432
63.48223,0.07367
63.58376,0.07544
63.89848,0.07705
64.11168,0.07319
64.2132,0.07496
64.55838,0.07415
64.77157,0.0719
64.8731,0.07029
65.18782,0.07834
65.41117,0.07206
65.53299,0.07528
65.88832,0.07255
66.15228,0.07753
66.28426,0.07383
66.63959,0.07094
66.83249,0.07335
66.94416,0.07206
67.38071,0.07673
67.73604,0.07448
67.91878,0.07077
68.46701,0.07641
68.84264,0.07126
69.06599,0.07705
69.67513,0.07866
70.09137,0.07094
70.30457,0.07609
71.02538,0.07222
71.49239,0.07045
71.73604,0.06997
72.40609,0.07045
72.77157,0.07737
72.92386,0.07737
73.3198,0.07544
73.48223,0.07641
73.58376,0.06788
73.75635,0.07335
73.82741,0.07705
73.85787,0.07287
73.93909,0.07496
74.01015,0.0756
74.07107,0.07335
74.27411,0.0748
74.45685,0.07351
74.55838,0.07528
74.92386,0.0756
75.23858,0.07158
75.43147,0.07206
75.91878,0.07544
76.27411,0.07464
76.43655,0.07238
76.93401,0.07737
77.24873,0.08977
77.44162,0.11005
77.94924,0.18377
78.30457,0.21194
78.48731,0.21499
78.96447,0.22658
79.29949,0.2224
79.48223,0.2121
79.92893,0.16976
80.19289,0.14787
80.31472,0.13741
80.63959,0.11343
80.80203,0.10796
80.8731,0.1057
81.04569,0.09926
81.14721,0.09395
81.20812,0.08719
81.41117,0.08639
81.5736,0.08864
81.65482,0.08655
81.92893,0.08317
82.14213,0.08381
82.24365,0.08526
82.57868,0.08558
82.80203,0.08091
82.92386,0.08124
83.29949,0.08478
83.5736,0.07721
83.72589,0.08204
84.17259,0.08719
84.49746,0.08027
84.64975,0.08333
85.08629,0.08301
85.36041,0.08365
85.48223,0.08768
85.84772,0.0859
86.10152,0.08574
86.22335,0.08317
86.63959,0.08333
86.91371,0.08655
87.05584,0.08655
87.47208,0.08751
87.66497,0.08236
87.7868,0.08961
88.11168,0.08526
88.32487,0.0814
88.43655,0.08671
88.72081,0.08462
88.8934,0.08333
88.96447,0.08236
89.23858,0.0859
89.44162,0.08784
89.56345,0.08397
89.93909,0.08832
90.25381,0.08928
