Sensor Position (Degrees),Light Intensity (Volts)
4.93401,0.08993
5.13706,0.08671
5.27919,0.09266
5.3401,0.08977
5.54315,0.08381
5.70558,0.08928
5.77665,0.09395
6.0,0.09299
6.15228,0.08526
6.20305,0.09202
6.38579,0.08751
6.51777,0.09299
6.57868,0.09041
6.77157,0.09283
6.91371,0.08912
6.97462,0.09347
7.15736,0.09073
7.26904,0.09057
7.3198,0.09444
7.45178,0.09266
7.52284,0.09057
7.56345,0.08751
7.71574,0.08607
7.81726,0.09041
7.88832,0.09202
8.04061,0.09041
8.14213,0.08993
8.19289,0.09073
8.36548,0.09266
8.49746,0.08961
8.55838,0.09347
8.75127,0.08558
8.84264,0.09057
8.8731,0.088
8.99492,0.08912
9.07614,0.09025
9.11675,0.08945
9.29949,0.09202
9.42132,0.09122
9.49239,0.09057
9.71574,0.0925
9.88832,0.09138
9.95939,0.0917
10.11168,0.09218
10.22335,0.09202
10.27411,0.09299
10.40609,0.09363
10.50761,0.08832
10.54822,0.09073
10.67005,0.09073
10.75127,0.0917
10.78173,0.09025
10.8934,0.0954
10.95431,0.09089
10.97462,0.09363
11.11675,0.0954
11.18782,0.08977
11.21827,0.09427
11.39086,0.09041
11.50254,0.09106
11.5533,0.08896
11.68528,0.08945
11.7868,0.09186
11.83756,0.09347
11.9797,0.09202
12.08122,0.08977
12.13198,0.09444
12.27411,0.09444
12.38579,0.09395
12.4467,0.0954
12.61929,0.09427
12.72081,0.09427
12.77157,0.09315
12.91371,0.09411
13.03553,0.09234
13.09645,0.09749
13.26904,0.09331
13.38071,0.09427
13.49239,0.10007
13.67513,0.09814
13.7868,0.09283
13.90863,0.09588
14.08122,0.09765
14.17259,0.09057
14.22335,0.0954
14.37563,0.09669
14.46701,0.10039
14.51777,0.09846
14.67005,0.09588
14.76142,0.0983
14.81218,0.09749
14.94416,0.09943
15.01523,0.09685
15.06599,0.09524
15.16751,0.0983
15.22843,0.10216
15.27919,0.10087
15.43147,0.10055
15.50254,0.10152
15.54315,0.10281
15.70558,0.10602
15.81726,0.10055
15.87817,0.10957
16.14213,0.11085
16.32487,0.1123
16.46701,0.11021
16.77157,0.11633
16.94416,0.12051
17.01523,0.12566
17.3198,0.13628
17.49239,0.13806
17.65482,0.15141
18.04061,0.17073
18.22335,0.18586
18.39594,0.20936
18.70051,0.25926
18.90355,0.29757
19.08629,0.34746
19.43147,0.47671
19.62437,0.57055
19.79695,0.67131
20.11168,0.89826
20.24365,0.99516
20.37563,1.11153
20.61929,1.32271
20.73096,1.40657
20.82234,1.48801
21.06599,1.62918
21.18782,1.68455
21.30964,1.72189
21.52284,1.75022
21.65482,1.73412
21.7665,1.70177
22.03046,1.59199
22.18274,1.50588
22.25381,1.46451
22.47716,1.29824
22.64975,1.16803
22.72081,1.11041
22.92386,0.93915
23.08629,0.82567
23.14721,0.77561
23.3198,0.63429
23.43147,0.55268
23.48223,0.51937
23.63452,0.42698
23.72589,0.37048
23.77665,0.3502
23.89848,0.29773
23.98985,0.26167
24.03046,0.24992
24.15228,0.2092
24.24365,0.19004
24.28426,0.18216
24.4264,0.16059
24.51777,0.14787
24.55838,0.14353
24.6599,0.13194
24.73096,0.12453
24.75127,0.11954
24.86294,0.11906
24.94416,0.11423
24.97462,0.11246
25.11675,0.1094
25.22843,0.10522
25.27919,0.10232
25.43147,0.1049
25.54315,0.10393
25.58376,0.10635
25.66497,0.09975
25.72589,0.10248
25.74619,0.09959
25.88832,0.102
25.96954,0.09765
26.01015,0.10538
26.14213,0.10361
26.22335,0.10506
26.26396,0.09492
26.39594,0.10039
26.49746,0.09782
26.53807,0.09283
26.69036,0.10103
26.78173,0.09637
26.82234,0.09894
26.98477,0.10216
27.09645,0.09347
27.15736,0.09782
27.29949,0.09283
27.42132,0.10136
27.46193,0.09508
27.62437,0.09894
27.7665,0.09862
27.83756,0.09411
28.03046,0.09653
28.19289,0.0946
28.26396,0.09733
28.50761,0.0983
28.6802,0.09572
28.74112,0.09878
28.95431,0.09782
29.1066,0.10023
29.15736,0.09862
29.35025,0.0946
29.46193,0.10007
29.52284,0.09765
29.69543,0.09637
29.81726,0.10007
29.86802,0.0925
30.03046,0.09975
30.12183,0.0954
30.16244,0.09685
30.31472,0.09685
30.40609,0.09572
30.45685,0.10103
30.62944,0.09749
30.75127,0.09218
30.80203,0.09524
30.98477,0.09685
31.1269,0.0954
31.19797,0.10103
31.41117,0.09492
31.58376,0.09862
31.65482,0.10039
31.85787,0.09717
32.03046,0.09315
32.11168,0.09556
32.29442,0.10023
32.41624,0.09363
32.47716,0.09669
32.6599,0.09765
32.76142,0.09846
32.82234,0.09878
33.02538,0.09733
33.16751,0.09266
33.26904,0.09508
33.51269,0.09943
33.69543,0.09701
33.7868,0.09862
34.06091,0.09765
34.27411,0.09926
34.36548,0.09975
34.67005,0.09717
34.82234,0.09894
34.91371,0.09926
35.1269,0.09782
35.26904,0.09701
35.3401,0.09878
35.53299,0.10071
35.65482,0.09894
35.69543,0.10023
35.84772,0.09894
35.95939,0.09991
36.01015,0.09894
36.15228,0.09427
36.26396,0.10458
36.33503,0.09476
36.55838,0.09894
36.6802,0.09653
36.74112,0.09878
36.93401,0.09926
37.04569,0.09959
37.1066,0.09814
37.24873,0.09798
37.3401,0.10023
37.40102,0.09653
37.54315,0.09926
37.63452,0.09894
37.66497,0.10087
37.84772,0.09943
37.95939,0.10071
38.03046,0.10152
38.25381,0.0946
38.4264,0.09975
38.50761,0.09669
38.72081,0.09782
38.85279,0.09959
38.91371,0.09701
39.11675,0.10023
39.25888,0.10361
39.32995,0.10071
39.5533,0.09894
39.69543,0.09733
39.7868,0.10409
39.96954,0.10361
40.09137,0.09926
40.14213,0.10023
40.31472,0.10055
40.43655,0.09605
40.49746,0.10329
40.63959,0.0991
40.76142,0.10184
40.80203,0.0991
40.95431,0.1012
41.07614,0.10393
41.11675,0.10007
41.25888,0.09765
41.37056,0.10345
41.41117,0.1012
41.5533,0.10071
41.65482,0.09765
41.71574,0.09943
41.86802,0.10071
41.96954,0.10055
42.0203,0.10087
42.19289,0.10039
42.30457,0.09637
42.34518,0.10152
42.54822,0.09653
42.69036,0.10071
42.75127,0.09991
42.92386,0.1049
43.04569,0.10152
43.08629,0.1012
43.22843,0.09637
43.3198,0.10039
43.36041,0.10313
43.46193,0.10522
43.52284,0.10071
43.54315,0.10248
43.66497,0.09975
43.73604,0.09846
43.7665,0.10184
43.84772,0.09814
43.90863,0.10232
43.93909,0.1012
44.0,0.10184
44.06091,0.10168
44.09137,0.10023
44.18274,0.09959
44.25381,0.10264
44.28426,0.09782
44.39594,0.09669
44.46701,0.09588
44.49746,0.10345
44.58883,0.10409
44.64975,0.10522
44.6802,0.10039
44.77157,0.09685
44.84264,0.10184
44.8731,0.09975
44.99492,0.10007
45.08629,0.09814
45.1269,0.10168
45.26904,0.09991
45.39086,0.102
45.43147,0.10103
45.59391,0.0946
45.70558,0.09991
45.74619,0.10087
45.95939,0.10329
46.16244,0.10071
46.26396,0.09926
46.58883,0.10071
46.78173,0.09959
46.88325,0.09846
47.19797,0.10329
47.39086,0.10087
47.46193,0.10216
47.68528,0.09846
47.79695,0.09959
47.85787,0.10361
48.03046,0.10345
48.15228,0.10409
48.22335,0.09733
48.41624,0.09621
48.55838,0.10248
48.64975,0.0991
48.90355,0.10393
49.09645,0.1012
49.19797,0.09701
49.44162,0.09943
49.60406,0.09798
49.67513,0.10039
49.88832,0.09943
50.0203,0.10023
50.07107,0.09653
50.2335,0.10007
50.34518,0.0954
50.39594,0.0991
50.54822,0.09846
50.63959,0.09878
50.6802,0.0983
50.84264,0.10136
50.94416,0.10216
50.99492,0.10377
51.17766,0.09878
51.29949,0.1012
51.35025,0.1012
51.49239,0.09782
51.5736,0.10087
51.61421,0.102
51.79695,0.09427
51.92893,0.09637
52.0,0.10554
52.19289,0.09926
52.33503,0.10039
52.39594,0.09943
52.60914,0.09588
52.76142,0.09798
52.81218,0.10071
53.00508,0.10522
53.15736,0.09637
53.22843,0.10409
53.42132,0.09991
53.5533,0.10458
53.61421,0.09959
53.83756,0.10071
54.0,0.10425
54.07107,0.09846
54.33503,0.09765
54.52792,0.09959
54.62944,0.10168
54.8731,0.09975
55.02538,0.09959
55.1066,0.10425
55.3401,0.10313
55.48223,0.10087
55.52284,0.09894
55.69543,0.10216
55.83756,0.10007
55.89848,0.09427
56.2132,0.09765
56.43655,0.09749
56.52792,0.10136
56.81218,0.09991
57.01523,0.09749
57.11675,0.09814
57.38071,0.10393
57.5736,0.09991
57.64467,0.10168
57.7868,0.09862
57.86802,0.10023
57.88832,0.09782
58.0203,0.09411
58.09137,0.1012
58.12183,0.09798
58.2132,0.10136
58.27411,0.09846
58.31472,0.1012
58.43655,0.09991
58.52792,0.09798
58.56853,0.10264
58.70051,0.09653
58.80203,0.09926
58.84264,0.10055
58.97462,0.09926
59.05584,0.09621
59.09645,0.10087
59.21827,0.10152
59.28934,0.0946
59.32995,0.09894
59.45178,0.10522
59.52284,0.09733
59.5533,0.10023
59.66497,0.09782
59.75635,0.09492
59.80711,0.09991
59.95939,0.10136
60.09137,0.10055
60.17259,0.10136
60.4264,0.09959
60.57868,0.10023
60.64975,0.09991
60.84264,0.10152
60.95431,0.09894
61.02538,0.09926
61.16751,0.0991
61.23858,0.09798
61.25888,0.09991
61.35025,0.0983
61.42132,0.10103
61.45178,0.10232
61.59391,0.10039
61.67513,0.09975
61.71574,0.10248
61.80711,0.09975
61.88832,0.0954
61.92893,0.09975
62.09137,0.10586
62.19289,0.10055
62.26396,0.09894
62.49746,0.0983
62.63959,0.10023
62.70051,0.09621
62.92386,0.09605
63.1066,0.10023
63.19797,0.09878
63.40102,0.09943
63.53299,0.10055
63.60406,0.09556
63.74619,0.09975
63.79695,0.10071
63.81726,0.09749
63.86802,0.09621
63.89848,0.10168
63.91878,0.09765
64.01015,0.09653
64.08122,0.09798
64.12183,0.09878
64.26396,0.09427
64.37563,0.09975
64.43655,0.09926
64.62944,0.0991
64.78173,0.10216
64.85279,0.10103
65.06599,0.09959
65.21827,0.10168
65.28934,0.10071
65.52284,0.10281
65.62437,0.09846
65.68528,0.09943
65.80711,0.09653
65.89848,0.0954
65.94924,0.102
66.09137,0.09926
66.2132,0.1012
66.25381,0.09975
66.43655,0.09846
66.55838,0.09862
66.60914,0.09588
66.75127,0.1012
66.85279,0.10264
66.90355,0.09975
67.09645,0.09605
67.22843,0.09765
67.29949,0.10441
67.48223,0.0991
67.58376,0.0983
67.62437,0.10184
67.7665,0.09701
67.87817,0.09572
67.94924,0.09959
68.18274,0.09782
68.37563,0.09878
68.45685,0.09749
68.69036,0.09411
68.82234,0.09798
68.8934,0.09572
69.08629,0.09943
69.23858,0.09991
69.32995,0.09991
69.63452,0.09943
69.74619,0.0946
69.83756,0.09782
70.05076,0.10023
70.15228,0.09765
70.18274,0.09444
70.30457,0.09669
70.4264,0.09749
70.49746,0.09508
70.79188,0.10216
71.01523,0.09733
71.14721,0.09991
71.52284,0.09798
71.7665,0.09798
71.90863,0.09411
72.28426,0.09798
72.54822,0.10409
72.6599,0.09395
72.99492,0.09476
73.20812,0.09572
73.30964,0.09605
73.58376,0.09765
73.77665,0.10184
73.86802,0.09878
74.13198,0.09637
74.30457,0.09717
74.39594,0.09862
74.62944,0.09943
74.75127,0.09862
74.80203,0.10023
74.96447,0.10007
75.1269,0.10297
75.22843,0.10055
75.53299,0.1049
75.75635,0.10152
75.87817,0.10361
76.25381,0.09943
76.50761,0.10425
76.63959,0.10474
76.96447,0.10683
77.15736,0.11504
77.27919,0.12598
77.63452,0.17942
77.87817,0.23463
77.98985,0.24638
78.31472,0.25926
78.51777,0.26054
78.62944,0.25716
78.94416,0.26425
79.13706,0.25894
79.23858,0.2533
79.49239,0.23624
79.67513,0.21612
79.75635,0.20067
79.96954,0.17202
80.09137,0.15367
80.14213,0.1519
80.27411,0.13596
80.36548,0.12711
80.4264,0.12856
80.57868,0.12309
80.69036,0.11536
80.74112,0.11874
80.88325,0.11504
80.95431,0.10747
80.98477,0.11182
81.08629,0.11327
81.16751,0.1057
81.20812,0.11118
81.3401,0.11166
81.44162,0.10458
81.50254,0.10892
81.69543,0.10989
81.82741,0.10297
81.89848,0.10425
82.12183,0.10651
82.26396,0.10458
82.34518,0.1086
82.57868,0.1049
82.74112,0.10522
82.80203,0.10812
83.01523,0.10989
83.16751,0.10747
83.25888,0.10377
83.50254,0.10924
83.64467,0.1086
83.73604,0.10619
83.9797,0.11037
84.15228,0.11069
84.25381,0.10651
84.49746,0.10586
84.64975,0.10812
84.73096,0.10683
84.92386,0.10876
85.06599,0.10892
85.11675,0.10683
85.27919,0.10812
85.38071,0.1115
85.43147,0.11101
85.60406,0.10522
85.75635,0.11166
85.83756,0.10844
86.14213,0.10908
86.37563,0.10908
86.52792,0.10828
86.94416,0.11053
87.16751,0.11343
87.24873,0.11005
87.43147,0.11118
87.50254,0.10763
87.53299,0.1115
87.60406,0.11278
87.66497,0.11118
87.70558,0.11246
87.79695,0.11021
87.83756,0.10924
87.85787,0.11118
87.96954,0.11101
88.09137,0.11616
88.15228,0.11069
88.37563,0.1152
88.54822,0.11246
88.60914,0.1086
88.83249,0.11311
88.97462,0.11295
89.05584,0.1115
89.30964,0.11134
89.50254,0.11439
89.60406,0.11375
89.90863,0.11343
90.14213,0.11118
