t,x,y
28.42694,228.6594,-322.8245
28.46027,185.2093,-341.6243
28.49359,133.2914,-368.1143
28.52692,67.39466,-371.2327
28.56025,-4.401458,-374.2948
28.59357,-76.11438,-378.4524
28.6269,-125.7936,-354.6668
28.66022,-175.6337,-331.5522
28.69355,-206.4865,-305.6173
28.72687,-239.385,-293.8922
28.7602,-251.5215,-283.818
28.79353,-251.7573,-285.638
28.82685,-231.527,-293.6781
28.86018,-215.2629,-319.4687
28.8935,-173.2523,-341.4699
28.92683,-127.5178,-370.7269
28.96016,-63.21278,-385.8174
28.99348,10.69524,-379.6675
29.02681,71.40235,-376.8656
29.06013,134.6283,-368.3966
29.09346,184.2198,-345.545
29.12678,225.5443,-327.035
29.16011,243.4758,-297.7333
29.19344,257.1108,-287.9809
29.22676,258.6141,-287.5679
29.26009,251.3669,-301.6535
29.29341,223.3249,-319.9962
29.32674,186.5766,-346.3499
29.36007,133.9989,-370.2151
29.39339,67.9149,-370.7591
29.42672,-1.73388,-369.6231
29.46004,-64.78988,-375.4258
29.49337,-125.6381,-361.6108
29.5267,-177.3376,-340.2371
29.56002,-217.4707,-320.6126
29.59335,-223.8364,-288.6949
29.62667,-239.0035,-282.58
29.66,-238.3434,-282.5434
29.69332,-226.6815,-294.5911
29.72665,-202.4086,-314.6895
29.75998,-171.7725,-342.1995
29.7933,-121.6218,-365.8645
29.82663,-60.70459,-379.4852
29.85995,10.66619,-379.4249
29.89328,75.44733,-382.0248
29.92661,129.9514,-367.4296
29.95993,183.1892,-354.7232
29.99326,214.1256,-320.5433
30.02658,241.9868,-304.3617
30.05991,260.1089,-298.0271
30.09323,257.2641,-292.9219
30.12656,244.1201,-300.3762
30.15989,214.4292,-314.2137
30.19321,178.45,-338.4023
30.22654,134.3122,-375.8872
30.25986,68.5239,-376.1657
30.29319,-2.147592,-378.1615
30.32652,-67.95532,-378.6139
30.35984,-132.0927,-368.8847
30.39317,-178.8487,-343.3154
30.42649,-216.8902,-323.0888
30.45982,-240.0464,-305.4037
30.49314,-243.0201,-289.3553
30.52647,-241.437,-289.8731
30.5598,-229.6718,-301.6001
30.59312,-207.0686,-321.1745
30.62645,-169.222,-345.4288
30.65977,-117.8727,-366.7734
30.6931,-57.68851,-379.6412
30.72643,8.904597,-384.8654
30.75975,75.05309,-383.6632
30.79308,145.1655,-373.28
30.8264,178.4218,-349.7396
30.85973,214.9079,-326.6733
30.89305,232.1421,-297.6141
30.92638,255.2175,-298.8989
30.95971,255.8192,-298.3975
30.99303,242.1298,-304.1229
31.02636,218.044,-324.5867
31.05968,182.757,-351.234
31.09301,132.0411,-377.1796
31.12634,67.5933,-378.9524
31.15966,-1.398127,-373.4473
31.19299,-65.51686,-379.2949
31.22631,-126.9927,-365.4065
31.25964,-178.7325,-343.7899
31.29296,-212.3013,-324.7095
31.32629,-227.9741,-301.5683
31.35962,-233.298,-288.2375
31.39294,-232.5064,-288.9658
31.42627,-217.4108,-297.5983
31.45959,-200.8714,-322.3427
31.49292,-160.3202,-344.453
31.52625,-114.4264,-367.8462
31.55957,-54.69107,-379.4525
31.5929,16.32858,-377.5565
31.62622,74.1271,-384.0288
31.65955,130.6627,-370.7527
31.69287,176.377,-349.306
31.7262,220.3845,-337.3094
31.75953,230.3672,-299.57
31.79285,242.1334,-289.8757
31.82618,246.4262,-293.585
31.8595,234.1423,-303.311
31.89283,214.5698,-328.9739
31.92616,180.3264,-357.4944
31.95948,126.944,-377.3272
31.99281,60.52565,-373.9346
32.02613,-6.382869,-381.714
32.05946,-68.69149,-375.4071
32.09278,-130.6028,-366.8213
32.12611,-174.2111,-341.4501
32.15944,-213.986,-326.0481
32.19276,-234.8168,-308.6029
32.22609,-231.3602,-291.4569
32.25941,-229.8874,-293.4464
32.29274,-214.354,-301.6024
32.32607,-189.0363,-319.1606
32.35939,-158.4709,-349.2246
32.39272,-108.3668,-370.0115
32.42604,-47.48718,-378.8759
32.45937,17.44774,-382.1635
32.49269,79.323,-380.7381
32.52602,147.7515,-368.1022
32.55935,179.8537,-356.286
32.59267,217.1426,-335.6298
32.626,229.389,-303.0098
32.65932,241.0619,-294.1617
32.69265,246.056,-300.9827
32.72598,228.2029,-303.2826
32.7593,202.1049,-319.7754
32.79263,165.3812,-342.5403
32.82595,120.6386,-376.1323
32.85928,54.73056,-375.4727
32.8926,-14.14612,-390.6375
32.92593,-81.43858,-382.4446
32.95926,-122.8256,-355.5836
32.99258,-168.9214,-335.761
33.02591,-198.9863,-316.0779
33.05923,-219.4065,-300.585
33.09256,-240.4046,-301.7695
33.12589,-230.4667,-299.9341
33.15921,-211.9943,-306.4153
33.19254,-192.585,-330.383
33.22586,-152.5244,-353.1659
33.25919,-100.7122,-370.6497
33.29252,-44.04437,-382.0769
33.32584,18.87662,-387.5218
33.35917,81.66976,-388.0878
33.39249,132.2052,-370.0203
33.42582,180.7718,-353.6142
33.45914,209.3706,-326.0552
33.49247,232.8311,-311.546
33.5258,244.3834,-303.7061
33.55912,241.9485,-303.5551
33.59245,226.3004,-311.239
33.62577,198.3071,-326.2579
33.6591,165.7174,-358.1769
33.69243,112.8778,-376.7575
33.72575,48.91265,-376.8248
33.75908,-20.2093,-380.3759
33.7924,-74.66701,-374.0282
33.82573,-125.8286,-354.6422
33.85905,-180.0487,-342.8005
33.89238,-194.4038,-311.6618
33.92571,-220.9715,-304.0525
33.95903,-226.0793,-295.6533
33.99236,-218.9672,-297.4398
34.02568,-202.3136,-307.7318
34.05901,-191.3146,-339.4579
34.09234,-145.3507,-355.3359
34.12566,-98.35612,-378.9715
34.15899,-41.15224,-382.5722
34.19231,24.08969,-387.3353
34.22564,85.11423,-384.1779
34.25896,137.6202,-371.3467
34.29229,174.3194,-339.5927
34.32562,206.686,-319.8291
34.35894,226.1498,-303.85
34.39227,235.9599,-299.3138
34.42559,233.9191,-301.4196
34.45892,220.2708,-313.8645
34.49225,192.3273,-331.6115
34.52557,150.3556,-348.6134
34.5589,104.707,-378.5577
34.59222,39.45035,-377.4605
34.62555,-30.19491,-374.671
34.65887,-96.87634,-380.4271
34.6922,-137.0717,-358.4082
34.72553,-170.816,-332.0255
34.75885,-210.0977,-323.3432
34.79218,-216.6213,-302.6735
34.8255,-221.7132,-297.4775
34.85883,-213.768,-300.458
34.89216,-195.1819,-311.283
34.92548,-164.6997,-328.1053
34.95881,-139.6479,-360.7787
34.99213,-90.27868,-383.7724
35.02546,-31.56477,-384.4305
35.05878,29.8217,-388.4092
35.09211,88.95548,-380.8706
35.12544,141.8565,-368.5934
35.15876,186.669,-355.3798
35.19209,217.4901,-334.1649
35.22541,226.4883,-306.9468
35.25874,236.0683,-304.4949
35.29207,232.1833,-307.1691
35.32539,214.0408,-319.6248
35.35872,186.6021,-339.123
35.39204,144.3447,-359.9526
35.42537,92.79689,-374.8728
35.45869,30.37956,-377.0731
35.49202,-29.97135,-377.451
35.52535,-89.65463,-371.4097
35.55867,-138.4874,-353.722
35.592,-176.2397,-333.3389
35.62532,-204.5772,-318.6276
35.65865,-220.6323,-307.4228
35.69198,-230.5563,-307.3815
35.7253,-210.6623,-305.2865
35.75863,-187.6134,-316.55
35.79195,-156.6176,-333.4612
35.82528,-128.0962,-363.2131
35.8586,-80.92631,-384.1406
35.89193,-20.66346,-391.4526
35.92526,42.50626,-390.977
35.95858,100.1457,-383.5533
35.99191,147.5896,-367.0734
36.02523,185.6307,-344.4649
36.05856,208.1032,-316.6058
36.09189,225.9289,-306.4537
36.12521,235.4801,-308.9257
36.15854,230.0121,-314.5059
36.19186,205.2264,-319.5745
36.22519,174.336,-337.619
36.25851,138.4523,-372.1134
36.29184,84.61051,-380.9854
36.32517,20.3764,-379.5484
36.35849,-43.46404,-386.7995
36.39182,-94.51754,-366.591
36.42514,-142.0887,-349.4531
36.45847,-174.5432,-326.4629
36.4918,-212.0339,-321.9643
36.52512,-224.6242,-311.7099
36.55845,-225.6094,-309.6866
36.59177,-212.4247,-313.7292
36.6251,-185.8138,-323.0126
36.65843,-159.8539,-346.9687
36.69175,-119.1878,-366.9762
36.72508,-63.7737,-378.5573
36.7584,-6.703959,-387.1063
36.79173,53.61574,-388.3342
36.82505,107.4263,-382.3203
36.85838,155.4542,-365.651
36.89171,186.6934,-337.0093
36.92503,217.2632,-327.2427
36.95836,233.497,-318.8025
36.99168,236.6338,-316.7505
37.02501,220.6132,-312.9322
37.05834,200.2668,-329.4433
37.09166,170.7847,-353.0296
37.12499,126.8221,-374.2731
37.15831,68.57387,-376.5374
37.19164,6.416718,-371.1067
37.22496,-48.55941,-376.6937
37.25829,-107.7525,-369.5438
37.29162,-148.2886,-347.1787
37.32494,-179.4997,-327.3228
37.35827,-201.7356,-313.3946
37.39159,-224.9505,-314.3158
37.42492,-214.8405,-307.3613
37.45825,-196.62,-311.5436
37.49157,-178.5815,-329.1847
37.5249,-147.5048,-351.1872
37.55822,-105.9225,-372.9899
37.59155,-52.75404,-383.8553
37.62487,7.613916,-386.8716
37.6582,61.456,-389.3335
37.69153,115.6501,-377.503
37.72485,159.8557,-358.1198
37.75818,189.1725,-332.6041
37.7915,213.6005,-318.8803
37.82483,229.7439,-316.6609
37.85816,229.7497,-315.7574
37.89148,218.3852,-324.0725
37.92481,189.4347,-332.5132
37.95813,161.8022,-364.0894
37.99146,107.1904,-362.8438
38.02478,53.64637,-377.1487
38.05811,-3.091299,-389.4466
38.09144,-71.2544,-376.8818
38.12476,-113.929,-363.614
38.15809,-165.2861,-354.8063
38.19141,-195.7283,-335.9091
38.22474,-213.3343,-321.6547
38.25807,-221.6096,-315.182
38.29139,-218.6778,-316.6064
38.32472,-204.9434,-326.3526
38.35804,-176.2324,-340.5366
38.39137,-140.7045,-358.8642
38.42469,-95.96552,-378.3395
38.45802,-43.73496,-384.5954
38.49135,14.9546,-388.059
38.52467,67.18687,-372.0108
38.558,126.9328,-379.212
38.59132,167.3893,-355.6544
38.62465,193.5711,-330.031
38.65798,213.5259,-317.0076
38.6913,228.8451,-319.5164
38.72463,227.0225,-321.4075
38.75795,209.4296,-327.1328
38.79128,178.572,-335.271
38.8246,141.2976,-355.0532
38.85793,98.40723,-374.9254
38.89126,39.07178,-377.0638
38.92458,-24.26934,-377.7018
38.95791,-73.99477,-377.0714
38.99123,-121.3183,-359.4723
39.02456,-170.0513,-349.4003
39.05789,-193.7581,-329.4065
39.09121,-213.9452,-321.0973
39.12454,-223.2362,-319.5101
39.15786,-214.5824,-321.6234
39.19119,-185.6558,-323.4409
39.22451,-159.3432,-341.4101
39.25784,-126.0673,-361.0098
39.29117,-80.18709,-376.6453
39.32449,-27.86069,-384.3359
39.35782,29.79616,-388.2244
39.39114,86.16256,-383.2468
39.42447,136.9348,-374.4102
39.4578,168.2565,-341.3135
39.49112,198.1796,-329.6554
39.52445,218.2728,-322.4634
39.55777,226.4416,-320.8969
39.5911,218.2098,-321.5112
39.62442,194.1371,-323.4803
39.65775,166.0274,-338.8349
39.69108,134.7976,-373.262
39.7244,82.68107,-379.8618
39.75773,23.44505,-379.7235
39.79105,-39.08777,-376.1957
39.82438,-84.91936,-372.9254
39.85771,-132.4394,-358.035
39.89103,-162.6993,-335.1593
39.92436,-187.8263,-320.4098
39.95768,-211.3899,-318.7587
39.99101,-212.3686,-315.6722
40.02433,-202.0212,-319.4336
40.05766,-177.0619,-327.0871
40.09099,-146.3195,-344.3402
40.12431,-114.2704,-368.1508
40.15764,-64.72642,-383.5535
40.19096,-14.34763,-384.4869
40.22429,39.24373,-373.3963
40.25762,94.84913,-370.9096
40.29094,147.1507,-371.0478
40.32427,173.2008,-335.8052
40.35759,199.3026,-323.3615
40.39092,221.2303,-326.1995
40.42425,223.4351,-324.1442
40.45757,213.1895,-326.465
40.4909,189.2986,-334.6066
40.52422,160.5428,-358.6473
40.55755,117.8945,-373.5165
40.59087,62.94993,-376.5651
40.6242,3.394189,-372.7471
40.65753,-41.58202,-374.8941
40.69085,-97.09444,-371.0433
40.72418,-137.5348,-351.0846
40.7575,-170.6023,-335.1903
40.79083,-196.7882,-325.4521
40.82416,-212.007,-321.3579
40.85748,-201.4799,-312.7741
40.89081,-193.9667,-323.3652
40.92413,-165.5907,-333.4942
40.95746,-134.1993,-351.1877
40.99078,-97.33754,-372.6335
41.02411,-46.2648,-384.2091
41.05744,2.235282,-380.3346
41.09076,62.1818,-388.6253
41.12409,110.8119,-373.7469
41.15741,152.4375,-357.7467
41.19074,180.3399,-332.4501
41.22407,201.5934,-320.1398
41.25739,223.4022,-330.0852
41.29072,219.652,-325.9059
41.32404,199.3707,-323.2838
41.35737,179.712,-343.095
41.39069,147.8915,-368.1153
41.42402,102.427,-380.8862
41.45735,43.59808,-374.2624
41.49067,-16.40253,-378.5913
41.524,-60.77145,-376.2095
41.55732,-116.816,-372.8122
41.59065,-147.8759,-347.2218
41.62398,-170.0458,-324.8262
41.6573,-195.5154,-321.4649
41.69063,-209.658,-320.5076
41.72395,-196.332,-316.6614
41.75728,-191.2379,-332.6965
41.7906,-152.6023,-335.6945
41.82393,-124.2793,-358.2401
41.85726,-82.0645,-375.2343
41.89058,-34.03167,-385.5377
41.92391,21.84405,-392.5184
41.95723,77.56722,-387.7254
41.99056,123.6751,-370.0324
42.02389,165.7283,-363.2043
42.05721,188.1606,-335.4557
42.09054,205.6546,-322.846
42.12386,211.2325,-315.377
42.15719,205.6688,-317.2199
42.19051,189.094,-326.8161
42.22384,170.4218,-353.7774
42.25717,130.7731,-369.5343
42.29049,80.22724,-374.2921
42.32382,27.20056,-379.4399
42.35714,-32.20546,-376.3219
42.39047,-74.96713,-375.5183
42.4238,-122.6876,-363.143
42.45712,-168.8808,-352.8434
42.49045,-177.6812,-325.297
42.52377,-190.3776,-315.6243
42.5571,-196.8276,-315.0821
42.59042,-189.4107,-319.5493
42.62375,-178.3479,-337.4253
42.65708,-143.1912,-347.1043
42.6904,-110.7258,-369.0596
42.72373,-61.62907,-379.294
42.75705,-15.34201,-386.1582
42.79038,41.07273,-391.9346
42.82371,94.51306,-385.3833
42.85703,138.6494,-374.6552
42.89036,168.5392,-348.1581
42.92368,189.355,-327.0467
42.95701,204.2739,-319.9221
42.99033,207.0726,-317.4515
43.02366,199.0506,-322.4033
43.05699,179.6088,-332.1638
43.09031,148.5932,-345.2974
43.12364,115.6739,-374.9033
43.15696,59.73787,-371.9567
43.19029,4.085324,-370.2184
43.22362,-53.18151,-370.2116
43.25694,-91.89052,-372.7534
43.29027,-127.6012,-351.6803
43.32359,-161.1992,-337.634
43.35692,-181.6693,-325.1475
43.39024,-191.7084,-317.7182
43.42357,-191.2033,-317.7588
43.4569,-186.7565,-329.5262
43.49022,-161.6058,-339.1729
43.52355,-129.8316,-353.5714
43.55687,-93.25051,-372.9899
43.5902,-45.59509,-384.6193
43.62353,4.385748,-388.7445
43.65685,57.49279,-382.1392
43.69018,106.8194,-377.7496
43.7235,139.9373,-347.7785
43.75683,172.1588,-337.9289
43.79015,193.1813,-327.4657
43.82348,205.2355,-323.6853
43.85681,205.268,-323.3917
43.89013,192.2763,-329.5128
43.92346,168.5957,-339.2502
43.95678,143.7294,-372.5936
43.99011,98.75369,-379.9332
44.02344,44.51755,-379.9695
44.05676,-5.655192,-384.5955
44.09009,-56.36124,-375.1366
44.12341,-107.3484,-370.8634
44.15674,-143.6378,-352.0854
44.19007,-175.2765,-341.3809
44.22339,-191.9181,-329.4294
44.25672,-197.7876,-324.4606
44.29004,-193.2771,-327.6679
44.32337,-175.9868,-334.9762
44.35669,-148.8343,-348.8566
44.39002,-110.5397,-360.9232
44.42335,-70.36652,-379.1478
44.45667,-34.99523,-391.2987
44.49,20.02138,-393.169
44.52332,70.75922,-387.3408
44.55665,117.0743,-376.4957
44.58998,150.4842,-355.7299
44.6233,178.1186,-341.8303
44.65663,198.5547,-337.0825
44.68995,198.258,-321.8811
44.72328,193.456,-324.286
44.7566,186.3682,-347.6779
44.78993,154.4038,-353.7688
44.82326,118.6122,-371.4482
44.85658,71.32661,-386.4269
44.88991,15.01653,-390.6203
44.92323,-43.63829,-387.497
44.95656,-99.39166,-378.4163
44.98989,-119.99,-369.3181
45.02321,-143.6057,-344.8818
45.05654,-168.5756,-332.9871
45.08986,-181.7349,-325.4437
45.12319,-185.952,-324.1065
45.15651,-177.3028,-329.4597
45.18984,-158.3187,-339.362
45.22317,-134.656,-357.6356
45.25649,-94.52655,-369.7612
45.28982,-55.78129,-389.6005
45.32314,-17.24467,-391.7843
45.35647,37.39367,-392.9517
45.3898,88.24801,-387.2963
45.42312,128.5491,-369.1163
45.45645,160.5269,-352.3188
45.48977,184.216,-340.6835
45.5231,197.4781,-332.3366
45.55642,200.5703,-331.0785
45.58975,192.4688,-336.2625
45.62308,172.774,-346.193
45.6564,140.6588,-357.5346
45.68973,102.553,-373.9707
45.72305,52.18834,-389.8713
45.75638,-4.98881,-389.6217
45.78971,-63.17027,-384.8569
45.82303,-115.5249,-372.8313
45.85636,-137.4698,-363.9023
45.88968,-169.1682,-351.7213
45.92301,-176.0318,-329.8125
45.95633,-193.3525,-329.0513
45.98966,-192.6373,-330.2314
46.02299,-177.4933,-335.6008
46.05631,-165.4285,-354.4093
46.08964,-116.5161,-355.2171
46.12296,-83.38975,-374.9864
46.15629,-37.49582,-376.9321
46.18962,11.15723,-377.767
46.22294,66.61767,-387.0121
46.25627,110.9606,-378.6666
46.28959,144.5233,-359.4325
46.32292,173.6253,-345.4473
46.35624,190.3436,-330.6372
46.38957,202.3764,-330.4626
46.4229,200.7507,-330.9414
46.45622,188.4719,-339.8695
46.48955,162.4845,-347.5374
46.52287,128.476,-359.7358
46.5562,91.53127,-380.907
46.58953,38.79691,-375.0104
46.62285,-21.59023,-367.6159
46.65618,-61.11041,-369.7602
46.6895,-110.2081,-363.1886
46.72283,-136.9493,-346.6423
46.75615,-179.2993,-346.3088
46.78948,-184.6745,-329.2041
46.82281,-190.938,-327.2804
46.85613,-180.7278,-327.2571
46.88946,-162.7139,-335.2946
46.92278,-150.8775,-359.7062
46.95611,-110.6357,-365.5001
46.98944,-64.53828,-375.4996
47.02276,-18.17302,-376.7291
47.05609,30.54246,-378.3017
47.08941,77.77138,-374.9035
47.12274,115.6312,-356.1103
47.15606,149.0867,-343.6706
47.18939,177.6435,-338.0285
47.22272,190.5544,-326.0634
47.25604,200.4254,-332.1098
47.28937,193.1934,-335.5114
47.32269,176.5842,-344.3871
47.35602,148.2392,-355.7207
47.38935,115.6826,-377.284
47.42267,61.75195,-367.1495
47.456,11.69132,-368.4486
47.48932,-40.22806,-377.2138
47.52265,-83.10882,-368.9072
47.55598,-129.4047,-367.207
47.5893,-162.7699,-354.011
47.62263,-181.0505,-340.0139
47.65595,-191.0696,-334.0891
47.68928,-190.9165,-334.2948
47.7226,-181.7957,-340.2257
47.75593,-150.3821,-342.0124
47.78926,-130.829,-361.9727
47.82258,-88.37321,-369.639
47.85591,-46.86516,-375.8515
47.88923,1.6145,-379.3239
47.92256,53.55445,-387.1626
47.95589,98.01306,-381.7571
47.98921,134.8157,-366.3726
48.02254,161.3786,-345.5895
48.05586,183.3167,-339.5002
48.08919,195.5835,-334.9826
48.12251,195.1705,-335.4358
48.15584,185.531,-341.1304
48.18917,163.4982,-352.3015
48.22249,133.7376,-365.4213
48.25582,93.41955,-376.1875
48.28914,41.769,-372.5416
48.32247,-3.499397,-381.6721
48.3558,-52.85945,-374.7809
48.38912,-93.44548,-364.2027
48.42245,-129.4995,-353.9603
48.45577,-159.2461,-344.3363
48.4891,-176.1275,-334.2069
48.52242,-178.5359,-326.5447
48.55575,-175.7855,-328.9638
48.58908,-161.6663,-337.431
48.6224,-139.7912,-351.0727
48.65573,-106.5806,-362.0568
48.68905,-68.70302,-377.2883
48.72238,-27.16331,-383.1292
48.75571,22.83847,-384.0468
48.78903,71.64632,-387.4433
48.82236,116.007,-383.3055
48.85568,141.5349,-349.8295
48.88901,167.5778,-338.4957
48.92233,190.2589,-341.5311
48.95566,193.4488,-334.485
48.98899,188.178,-337.5369
49.02231,168.414,-336.1005
49.05564,148.2922,-358.7961
49.08896,116.5032,-375.7509
49.12229,70.27573,-376.4357
49.15562,18.69245,-375.5546
49.18894,-36.4377,-376.858
49.22227,-70.81198,-373.8003
49.25559,-111.3876,-364.4545
49.28892,-140.8182,-350.659
49.32224,-158.0954,-335.1451
49.35557,-172.4794,-329.5855
49.3889,-174.3156,-329.0183
49.42222,-178.4404,-343.3642
49.45555,-152.8694,-347.1211
49.48887,-134.1344,-366.8976
49.5222,-89.76322,-369.529
49.55553,-50.41259,-379.8386
49.58885,-2.413977,-393.331
49.62218,46.56384,-394.216
49.6555,91.651,-387.7961
49.68883,123.4114,-361.3253
49.72215,151.414,-343.9097
49.75548,172.8665,-334.3656
49.78881,183.8526,-329.3388
49.82213,184.2801,-329.2778
49.85546,173.7279,-333.0267
49.88878,153.738,-341.0327
49.92211,134.4751,-373.0857
49.95544,85.63475,-362.9536
49.98876,40.58506,-370.0577
50.02209,-7.511554,-377.4428
50.05541,-47.3253,-381.4238
50.08874,-92.78867,-375.4981
50.12206,-132.6039,-369.0054
50.15539,-149.0383,-345.738
50.18872,-175.5596,-344.1345
50.22204,-172.3436,-331.2816
50.25537,-169.2623,-332.5583
50.28869,-156.8189,-339.1278
50.32202,-136.6428,-350.9749
50.35535,-107.9084,-362.9091
50.38867,-72.71698,-380.4408
50.422,-30.42215,-388.0116
50.45532,19.23893,-390.329
50.48865,59.41032,-372.9482
50.52197,100.4661,-362.6454
50.5553,133.8695,-348.7481
50.58863,160.4177,-339.9245
50.62195,176.2613,-332.7547
50.65528,183.3958,-329.4827
50.6886,185.8695,-342.9739
50.72193,170.5403,-350.3235
50.75526,138.5779,-347.2106
50.78858,106.5678,-358.4229
50.82191,65.77476,-371.8319
50.85523,17.76253,-376.478
50.88856,-22.53306,-389.2742
50.92188,-66.5648,-377.1144
50.95521,-114.1041,-372.9717
50.98854,-144.3129,-364.7912
51.02186,-154.3132,-341.2963
51.05519,-177.9519,-340.948
51.08851,-179.554,-339.5326
51.12184,-171.6738,-343.428
51.15517,-146.1671,-345.9862
51.18849,-118.0191,-354.2885
51.22182,-91.39531,-373.1949
51.25514,-53.18787,-386.7579
51.28847,-5.346406,-396.06
51.3218,36.55243,-376.6241
51.35512,86.90395,-388.5428
51.38845,118.4043,-361.3861
51.42177,146.4182,-345.3423
51.4551,166.3228,-334.9608
51.48842,178.3523,-330.8305
51.52175,184.4212,-340.6855
51.55508,174.3873,-344.5729
51.5884,154.6779,-353.6582
51.62173,126.192,-364.1305
51.65505,88.85505,-369.6903
51.68838,42.41139,-374.5102
51.72171,-2.249639,-386.1248
51.75503,-52.19475,-389.2864
51.78836,-94.33088,-381.2386
51.82168,-126.6738,-370.6135
51.85501,-156.2742,-359.8361
51.88833,-174.3177,-350.1728
51.92166,-168.5004,-332.8435
51.95499,-164.8222,-334.5259
51.98831,-152.883,-340.8381
52.02164,-144.4532,-361.8842
52.05496,-106.3671,-367.5755
52.08829,-66.74413,-377.8978
52.12162,-30.70861,-388.3513
52.15494,18.2405,-387.5152
52.18827,63.31527,-386.3577
52.22159,98.16623,-363.8384
52.25492,131.3416,-352.9166
52.28824,156.6718,-340.9147
52.32157,172.4419,-334.1045
52.3549,184.5681,-342.2484
52.38822,180.4818,-344.4584
52.42155,166.3917,-351.6436
52.45487,142.325,-361.8981
52.4882,105.4719,-361.0962
52.52153,63.73863,-371.0385
52.55485,18.26153,-376.4649
52.58818,-26.28999,-392.2115
52.6215,-64.63564,-380.2752
52.65483,-107.8327,-373.9697
52.68815,-130.4622,-357.7494
52.72148,-162.5414,-354.3444
52.75481,-173.3106,-346.3276
52.78813,-165.0563,-334.5491
52.82146,-157.7871,-337.9245
52.85478,-138.564,-343.1674
52.88811,-111.138,-353.0624
52.92144,-89.38814,-375.6425
52.95476,-46.95507,-384.0069
52.98809,-7.492252,-380.6802
53.02141,40.14611,-386.8564
53.05474,76.62871,-367.9852
53.08806,114.8523,-358.5433
53.12139,145.908,-355.1043
53.15472,166.5124,-345.9823
53.18804,177.7834,-343.0455
53.22137,181.2722,-345.5517
53.25469,172.6642,-350.1905
53.28802,146.5428,-345.4043
53.32135,120.6234,-359.638
53.35467,87.48827,-375.75
53.388,42.46992,-378.5614
53.42132,-0.1503919,-388.4563
53.45465,-46.21596,-383.1679
53.48797,-81.28589,-368.3244
53.5213,-125.7661,-372.0261
53.55463,-151.0468,-359.3887
53.58795,-167.6908,-350.8628
53.62128,-158.5682,-330.2544
53.6546,-157.6908,-332.7475
53.68793,-148.8634,-343.6654
53.72126,-126.4518,-351.247
53.75458,-99.42947,-363.8816
53.78791,-60.57994,-375.5171
53.82123,-27.7135,-387.1026
53.85456,19.73955,-394.1695
53.88788,58.62946,-375.4999
53.92121,101.6859,-376.4502
53.95454,134.83,-368.2251
53.98786,151.4603,-342.9347
54.02119,173.2271,-348.5752
54.05451,179.6118,-346.1457
54.08784,175.4388,-348.1842
54.12117,158.5978,-350.5844
54.15449,135.642,-360.5074
54.18782,104.4878,-376.5705
54.22114,57.63989,-369.2385
54.25447,11.49012,-377.6194
54.28779,-37.16315,-389.3922
54.32112,-71.73472,-386.3452
54.35445,-98.42308,-371.4879
54.38777,-125.2956,-360.3986
54.4211,-145.1683,-350.3609
54.45442,-155.358,-342.3983
54.48775,-157.3195,-341.5793
54.52108,-149.095,-344.3944
54.5544,-136.8987,-356.6297
54.58773,-113.5994,-370.4693
54.62105,-81.44326,-381.2582
54.65438,-55.70951,-390.3235
54.6877,-12.3697,-393.4993
54.72103,35.27695,-394.0093
54.75436,77.81755,-383.7796
54.78768,115.6163,-376.5574
54.82101,137.8194,-354.2591
54.85433,157.5535,-346.2663
54.88766,168.5622,-342.2528
54.92099,169.5676,-342.3089
54.95431,157.4251,-339.2265
54.98764,139.4068,-348.581
55.02096,111.5164,-357.0429
55.05429,81.39659,-381.4016
55.08762,33.76768,-375.0819
55.12094,-14.22397,-392.2758
55.15427,-62.04742,-388.4455
55.18759,-91.85746,-380.9792
55.22092,-119.969,-371.2088
55.25424,-136.4086,-349.4268
55.28757,-152.6726,-340.9541
55.3209,-156.778,-335.1368
55.35422,-155.7305,-339.0378
55.38755,-140.1854,-341.5467
55.42087,-120.6359,-351.244
55.4542,-103.4857,-370.9243
55.48753,-57.37468,-372.7876
55.52085,-18.4953,-375.9431
55.55418,24.44057,-389.7851
55.5875,65.63549,-390.4377
55.62083,104.8544,-381.5848
55.65415,133.9075,-367.2184
55.68748,156.6138,-357.4401
55.72081,172.2013,-351.461
55.75413,174.0554,-343.6107
55.78746,170.1984,-345.5272
55.82078,153.2332,-346.0435
55.85411,129.9051,-354.2479
55.88744,106.5582,-382.8932
55.92076,59.51265,-374.0552
55.95409,16.63851,-377.2475
55.98741,-37.47434,-364.9852
56.02074,-72.89923,-377.4007
56.05406,-94.6836,-358.332
56.08739,-137.4243,-366.4049
56.12072,-160.007,-358.0922
56.15404,-153.9867,-337.7057
56.18737,-168.7843,-349.3227
56.22069,-158.353,-351.6375
56.25402,-139.8814,-357.0295
56.28735,-117.9004,-370.9883
56.32067,-82.00735,-377.2364
56.354,-41.21148,-380.978
56.38732,-1.342446,-377.2555
56.42065,45.39106,-384.3408
56.45397,83.48063,-379.1802
56.4873,111.364,-358.2629
56.52063,142.4341,-357.8449
56.55395,160.9657,-349.0589
56.58728,167.5483,-340.5013
56.6206,170.8372,-345.9829
56.65393,161.5927,-352.2027
56.68726,142.471,-358.7078
56.72058,115.7218,-369.0148
56.75391,79.63722,-376.8568
56.78723,36.6803,-379.3161
56.82056,-8.484378,-381.3635
56.85388,-47.26855,-377.6991
56.88721,-90.01008,-375.1445
56.92054,-124.3261,-371.0679
56.95386,-148.7952,-360.7012
