t,x,y
4.602411,102.3969,-369.759
4.619208,143.8459,-357.2532
4.636005,180.1811,-337.2966
4.652802,215.2863,-317.6661
4.669599,244.4943,-293.249
4.686396,270.0337,-274.9421
4.703193,283.3401,-239.7821
4.719991,313.056,-227.8191
4.736788,314.8535,-195.6123
4.753585,331.9816,-181.8284
4.770382,347.3792,-171.1366
4.787179,353.4391,-159.0935
4.803976,357.2923,-150.1455
4.820773,342.4711,-137.4127
4.83757,359.8606,-143.8288
4.854368,359.1966,-145.2829
4.871165,357.0096,-150.5612
4.887962,347.0639,-157.0364
4.904759,343.5513,-171.291
4.921556,336.3847,-187.8011
4.938353,326.2425,-207.8128
4.95515,305.3715,-225.5158
4.971947,282.7423,-243.0656
4.988744,263.5552,-269.284
5.005542,238.877,-297.566
5.022339,206.1123,-320.6796
5.039136,169.8703,-340.3237
5.055933,132.2318,-360.8353
5.07273,90.9861,-370.879
5.089527,45.44731,-378.9904
5.106324,2.751231,-381.4656
5.123121,-43.56566,-369.3241
5.139919,-84.17301,-369.0658
5.156716,-130.1846,-356.5305
5.173513,-169.1373,-337.7477
5.19031,-204.4141,-315.8817
5.207107,-231.6742,-288.8313
5.223904,-255.6712,-265.1762
5.240701,-280.6287,-244.0863
5.257498,-297.5353,-221.0429
5.274295,-320.7616,-205.7498
5.291093,-319.8943,-181.9658
5.30789,-337.0789,-171.0293
5.324687,-330.9119,-154.5888
5.341484,-338.0204,-146.8543
5.358281,-345.412,-143.4269
5.375078,-346.1632,-141.35
5.391875,-337.3601,-138.9395
5.408672,-337.3117,-142.8911
5.42547,-331.5837,-148.6946
5.442267,-327.1523,-158.5074
5.459064,-332.3066,-176.7303
5.475861,-325.1897,-194.3025
5.492658,-310.734,-211.4432
5.509455,-298.728,-235.179
5.526252,-278.4313,-256.1451
5.543049,-256.7524,-278.7737
5.559847,-227.6072,-297.4222
5.576644,-198.4597,-319.7292
5.593441,-168.7511,-346.109
5.610238,-128.8658,-360.1389
5.627035,-89.26129,-375.7738
5.643832,-35.05997,-380.4344
5.660629,6.084931,-379.3277
5.677426,39.89167,-378.004
5.694223,84.19282,-371.5007
5.711021,122.5263,-360.0883
5.727818,158.9205,-350.9555
5.744615,193.0337,-330.6182
5.761412,227.5428,-312.0867
5.778209,253.389,-287.1308
5.795006,278.5126,-267.172
5.811803,301.8203,-243.3651
5.8286,318.7941,-221.4612
5.845398,330.6981,-202.3396
5.862195,340.4649,-185.7303
5.878992,347.4786,-171.156
5.895789,352.7897,-161.3495
5.912586,338.6615,-146.0069
5.929383,340.199,-143.0532
5.94618,340.1718,-143.3022
5.962977,338.55,-146.671
5.979775,335.7781,-153.7886
5.996572,343.4064,-172.7182
6.013369,336.9213,-188.0704
6.030166,324.859,-203.4783
6.046963,309.1297,-222.1729
6.06376,286.1922,-237.474
6.080557,266.5704,-261.0906
6.097354,241.0916,-284.6173
6.114151,212.8718,-305.9455
6.130949,181.3427,-331.8677
6.147746,145.8342,-351.9931
6.164543,106.7807,-367.5767
6.18134,65.73226,-379.4996
6.198137,21.24209,-382.8888
6.214934,-16.59241,-384.7441
6.231731,-59.78632,-373.6899
6.248528,-108.48,-359.0962
6.265326,-149.3669,-342.2219
6.282123,-185.5991,-324.0506
6.29892,-214.68,-300.7944
6.315717,-241.6719,-278.3653
6.332514,-264.8061,-255.2191
6.349311,-287.1675,-234.1986
6.366108,-301.4159,-212.1466
6.382905,-314.3164,-194.7185
6.399702,-323.6715,-179.3986
6.4165,-324.7691,-173.7801
6.433297,-328.0664,-162.1274
6.450094,-333.0864,-155.0012
6.466891,-334.4728,-151.006
6.483688,-343.0011,-153.7653
6.500485,-342.3177,-156.7767
6.517282,-340.2524,-163.5598
6.534079,-336.0966,-173.2212
6.550877,-330.3091,-186.9284
6.567674,-317.6529,-200.1841
6.584471,-307.4541,-219.8863
6.601268,-294.6799,-241.0068
6.618065,-276.4061,-262.2602
6.634862,-253.7029,-283.5445
6.651659,-229.8001,-307.5529
6.668456,-200.6494,-327.4588
6.685254,-167.5746,-346.3765
6.702051,-131.798,-363.1261
6.718848,-93.27862,-373.5298
6.735645,-50.93383,-381.094
6.752442,-9.644293,-382.2084
6.769239,33.26148,-383.5472
6.786036,68.86907,-380.6449
6.802833,110.5884,-369.7792
6.81963,146.1693,-355.0386
6.836428,181.2388,-337.8153
6.853225,213.9529,-315.1351
6.870022,241.4969,-297.0091
6.886819,264.2086,-273.8568
6.903616,282.5851,-243.6922
6.920413,307.9027,-236.4552
6.93721,321.1444,-211.1386
6.954007,333.8284,-196.621
6.970805,342.9196,-182.0018
6.987602,332.6175,-161.6416
7.004399,336.0547,-154.0132
7.021196,344.2572,-160.9591
7.037993,346.3064,-160.7167
7.05479,336.0559,-157.7552
7.071587,343.5464,-170.1121
7.088384,339.2789,-179.2746
7.105182,332.2219,-191.3081
7.121979,322.6318,-208.1672
7.138776,309.6555,-226.3872
7.155573,293.1558,-248.4091
7.17237,267.6236,-262.8572
7.189167,242.7172,-283.5409
7.205964,215.9103,-305.7591
7.222761,182.9121,-325.5669
7.239558,151.4334,-342.0467
7.256356,114.6547,-360.2902
7.273153,75.01493,-374.0836
7.28995,31.5155,-373.3984
7.306747,-10.38421,-373.094
7.323544,-48.10044,-368.8907
7.340341,-92.85424,-359.737
7.357138,-125.6355,-349.2672
7.373935,-162.4498,-335.519
7.390733,-195.0567,-321.1746
7.40753,-223.8013,-302.0237
7.424327,-249.4023,-281.8915
7.441124,-266.6623,-257.9033
7.457921,-288.3421,-241.17
7.474718,-305.6222,-223.9073
7.491515,-314.3335,-206.5113
7.508312,-328.6333,-194.9478
7.525109,-329.7865,-181.1032
7.541907,-334.557,-173.5316
7.558704,-334.5633,-167.4413
7.575501,-337.3319,-167.4442
7.592298,-336.723,-169.6382
7.609095,-334.8605,-175.4166
7.625892,-328.4231,-183.1983
7.642689,-324.3725,-197.0234
7.659486,-317.5127,-212.6127
7.676284,-304.9839,-229.9328
7.693081,-280.2932,-240.805
7.709878,-267.0134,-264.1255
7.726675,-242.7629,-281.1052
7.743472,-219.0605,-301.5424
7.760269,-192.1225,-322.1965
7.777066,-162.2432,-340.4755
7.793863,-129.5489,-361.4978
7.810661,-93.40738,-374.7876
7.827458,-52.98985,-381.0769
7.844255,-12.73707,-384.938
7.861052,28.27434,-385.4448
7.877849,66.91714,-381.3021
7.894646,105.3342,-370.5986
7.911443,144.012,-355.1701
7.92824,177.9508,-343.0999
7.945037,211.4007,-323.5952
7.961835,241.3894,-303.264
7.978632,257.4752,-270.4909
7.995429,289.5066,-259.3623
8.012226,306.8745,-238.1954
8.029023,320.931,-218.764
8.04582,331.9812,-202.2418
8.062617,329.0072,-181.025
8.079414,337.9516,-172.2286
8.096212,333.5874,-160.2362
8.113009,335.1571,-156.263
8.129806,335.0113,-155.4427
8.146603,334.2404,-157.2491
8.1634,331.6956,-163.1325
8.180197,327.3985,-172.283
8.196994,333.5263,-193.8376
8.213791,323.248,-208.4534
8.230589,306.4642,-224.469
8.247386,291.8556,-246.2659
8.264183,267.5854,-263.6251
8.28098,247.3833,-289.9162
8.297777,220.4707,-311.4622
8.314574,188.7683,-333.7476
8.331371,153.8737,-351.4622
8.348168,116.5858,-365.8835
8.364965,77.28221,-371.731
8.381763,35.6907,-381.3123
8.39856,-7.864308,-380.9051
8.415357,-45.72955,-377.6375
8.432154,-89.32288,-361.581
8.448951,-125.2383,-351.8801
8.465748,-161.3167,-337.3174
8.482545,-192.4859,-321.7856
8.499342,-222.7756,-306.0151
8.51614,-245.8372,-283.46
8.532937,-267.467,-263.899
8.549734,-291.8218,-249.1868
8.566531,-305.0359,-230.1291
8.583328,-316.2713,-213.4368
8.600125,-324.1807,-199.2517
8.616922,-331.8416,-188.3433
8.633719,-336.4181,-180.4437
8.650516,-331.1102,-172.2823
8.667314,-338.9959,-174.3338
8.684111,-338.0326,-176.3643
8.700908,-332.1865,-180.5643
8.717705,-329.4473,-190.1103
8.734502,-321.5498,-201.8915
8.751299,-310.3985,-215.4814
8.768096,-296.9769,-230.5907
8.784893,-278.4085,-245.4962
8.801691,-260.6494,-264.9316
8.818488,-238.5144,-283.3322
8.835285,-216.072,-304.3344
8.852082,-188.3649,-322.5838
8.868879,-157.2059,-339.3762
8.885676,-127.4562,-364.0095
8.902473,-91.31374,-373.4173
8.91927,-51.06247,-381.3632
8.936068,-16.27278,-385.1426
8.952865,27.77583,-382.7191
8.969662,69.1283,-379.6348
8.986459,106.8779,-371.1702
9.003256,144.7601,-358.9683
9.020053,177.7999,-343.5267
9.03685,210.7207,-325.133
9.053647,237.3854,-306.2413
9.070444,255.8232,-270.9743
9.087242,277.1366,-251.8373
9.104039,305.1122,-240.4191
9.120836,308.6992,-214.1012
9.137633,326.4108,-203.0828
9.15443,337.5145,-192.2116
9.171227,332.5111,-174.9932
9.188024,330.4491,-165.0386
9.204821,332.138,-161.484
9.221619,332.2651,-160.8222
9.238416,347.0438,-171.9095
9.255213,328.721,-168.9677
9.27201,332.1375,-182.876
9.288807,330.0031,-199.078
9.305604,316.6484,-211.5737
9.322401,303.0009,-230.297
9.339198,284.0385,-247.1514
9.355996,266.2011,-274.2052
9.372793,242.0679,-295.7554
9.38959,212.8927,-314.1409
9.406387,182.2784,-335.8488
9.423184,147.2698,-354.2875
9.439981,110.5703,-367.2441
9.456778,70.60201,-371.1772
9.473575,29.7188,-383.2799
9.490372,-11.20125,-382.1101
9.50717,-51.84427,-369.0328
9.523967,-93.35862,-361.0841
9.540764,-128.6087,-348.3731
9.557561,-162.5658,-333.1636
9.574358,-194.3623,-321.1107
9.591155,-221.3595,-301.6489
9.607952,-242.3439,-278.6667
9.624749,-261.0991,-258.948
9.641547,-282.0523,-243.9972
9.658344,-302.4475,-230.7854
9.675141,-309.2351,-212.9747
9.691938,-316.8008,-199.5163
9.708735,-321.947,-188.9202
9.725532,-327.0355,-181.7797
9.742329,-329.2642,-178.3953
9.759126,-331.1266,-178.1052
9.775923,-332.533,-182.2988
9.792721,-329.3515,-188.0785
9.809518,-322.2085,-195.795
9.826315,-313.2014,-207.4111
9.843112,-304.9809,-223.1266
9.859909,-287.7622,-236.016
9.876706,-274.5751,-255.4247
9.893503,-254.6213,-272.5235
9.9103,-235.8324,-295.2305
9.927098,-210.7245,-313.9807
9.943895,-178.086,-325.4348
9.960692,-152.8373,-352.7899
9.977489,-117.9898,-367.1168
9.994286,-79.97426,-378.5213
10.01108,-42.27487,-384.5287
10.02788,-2.589492,-386.5074
10.04468,37.30543,-384.1041
10.06147,75.55765,-377.9774
10.07827,113.439,-369.0705
10.09507,150.2386,-354.6551
10.11187,185.1695,-338.3617
10.12866,217.2993,-321.1469
10.14546,243.6072,-301.6857
10.16226,258.1537,-269.4208
10.17905,288.919,-259.5597
10.19585,305.1168,-240.6663
10.21265,309.1329,-214.4648
10.22945,317.9197,-199.8368
10.24624,335.8107,-194.8875
10.26304,328.7514,-177.1577
10.27984,344.7878,-178.917
10.29663,346.3699,-176.1279
10.31343,346.0085,-176.1783
10.33023,344.017,-179.3664
10.34703,340.4834,-186.054
10.36382,334.8458,-196.0363
10.38062,323.2325,-207.564
10.39742,310.3532,-222.8024
10.41421,299.2177,-243.7178
10.43101,276.2301,-260.9955
10.44781,257.2076,-282.8526
10.46461,230.1089,-302.4922
10.4814,203.3498,-324.8828
10.4982,170.9912,-340.2657
10.515,135.7713,-357.9913
10.53179,98.27619,-371.4113
10.54859,57.82331,-378.9256
10.56539,16.57253,-380.8773
10.58219,-21.99731,-371.2215
10.59898,-65.3424,-367.6295
10.61578,-102.8265,-364.7363
10.63258,-137.8244,-348.3892
10.64937,-171.3392,-333.2558
10.66617,-200.5839,-315.784
10.68297,-228.154,-300.161
10.69977,-250.5378,-279.0882
10.71656,-268.609,-260.1478
10.73336,-291.1698,-247.2487
10.75016,-303.9099,-229.9555
10.76695,-308.5944,-212.3239
10.78375,-320.2694,-202.7527
10.80055,-325.6607,-193.2559
10.81734,-330.2883,-187.2217
10.83414,-329.1952,-183.3221
10.85094,-327.9867,-183.1028
10.86774,-326.2812,-187.0714
10.88453,-324.0659,-194.8068
10.90133,-310.3984,-200.3943
10.91813,-311.0219,-218.175
10.93492,-290.9591,-227.335
10.95172,-284.8591,-249.0331
10.96852,-262.0466,-261.9064
10.98532,-249.1208,-287.0498
11.00211,-220.1386,-298.8976
11.01891,-195.4734,-318.1124
11.03571,-170.8424,-343.223
11.0525,-138.5465,-359.9085
11.0693,-100.2808,-361.2418
11.0861,-62.35557,-367.5841
11.1029,-23.80785,-385.2279
11.11969,13.9127,-385.4099
11.13649,51.56617,-381.862
11.15329,90.61172,-373.6436
11.17008,126.7522,-363.4102
11.18688,161.555,-350.6333
11.20368,195.0555,-334.0528
11.22048,226.0141,-314.2878
11.23727,250.7772,-294.8928
11.25407,263.5237,-264.5875
11.27087,292.1053,-255.6093
11.28766,307.7098,-237.1183
11.30446,306.5159,-209.6614
11.32126,322.2397,-201.2787
11.33806,328.9094,-190.9756
11.35485,339.7794,-187.3866
11.37165,326.585,-173.2606
11.38845,343.0646,-181.3702
11.40524,342.3517,-182.7689
11.42204,324.7911,-178.3012
11.43884,323.8938,-187.8491
11.45564,324.3783,-204.2133
11.47243,314.7689,-218.8859
11.48923,297.8838,-231.3455
11.50603,285.3841,-254.2487
11.52282,266.0609,-275.3968
11.53962,241.1232,-293.6327
11.55642,215.916,-313.8205
11.57322,186.9772,-334.2546
11.59001,153.5013,-350.7819
11.60681,117.9986,-364.8399
11.62361,78.88674,-366.2015
11.6404,39.36663,-379.9066
11.6572,-4.907832,-380.8473
11.674,-41.89989,-370.1831
11.6908,-83.49362,-362.8276
11.70759,-117.4549,-351.3924
11.72439,-151.3518,-340.8778
11.74119,-180.3478,-322.5155
11.75798,-207.249,-305.408
11.77478,-233.8306,-290.3585
11.79158,-251.3466,-269.0666
11.80837,-268.3921,-251.2955
11.82517,-282.2365,-233.8664
11.84197,-300.2847,-223.8269
11.85877,-309.1885,-211.0678
11.87556,-315.2182,-200.7176
11.89236,-319.8109,-192.851
11.90916,-322.921,-189.0219
11.92595,-325.8111,-189.1544
11.94275,-325.9267,-191.1445
11.95955,-320.2716,-194.5559
11.97635,-313.3076,-202.4919
11.99314,-303.8631,-211.9521
12.00994,-294.3792,-225.3629
12.02674,-282.6071,-240.7501
12.04353,-276.2249,-264.6394
12.06033,-248.1716,-272.878
12.07713,-233.4799,-298.3034
12.09393,-203.5521,-309.115
12.11072,-177.9015,-329.3518
12.12752,-150.7965,-351.8345
12.14432,-117.626,-366.5476
12.16111,-81.36861,-376.2998
12.17791,-42.97999,-384.2248
12.19471,-3.920696,-386.8839
12.21151,33.67752,-385.3813
12.2283,70.63713,-371.5156
12.2451,109.0306,-370.6526
12.2619,144.675,-358.6394
12.27869,178.1411,-343.6314
12.29549,208.7654,-326.0338
12.31229,236.1011,-305.3702
12.32909,258.1641,-287.2957
12.34588,270.2472,-257.5717
12.36268,286.705,-237.9252
12.37948,308.0947,-229.6254
12.39627,308.3887,-206.9556
12.41307,321.0358,-198.2611
12.42987,334.8297,-195.7803
12.44667,323.1631,-180.0828
12.46346,340.325,-187.3017
12.48026,340.2387,-187.4201
12.49706,338.4334,-190.7156
12.51385,334.4183,-196.6945
12.53065,328.272,-206.8829
12.54745,318.077,-218.6101
12.56425,303.4527,-231.5751
12.58104,288.552,-248.0638
12.59784,267.5978,-267.0547
12.61464,248.6781,-289.3944
12.63143,224.0229,-307.2835
12.64823,196.6432,-328.9222
12.66503,165.5194,-344.4896
12.68183,130.6624,-358.8496
12.69862,93.17059,-367.2009
12.71542,53.94506,-377.9391
12.73222,12.93542,-380.0973
12.74901,-23.69497,-371.4763
12.76581,-65.38605,-367.7857
12.78261,-105.7582,-358.0084
12.7994,-138.665,-351.1202
12.8162,-171.1577,-337.06
12.833,-195.754,-313.2338
12.8498,-224.2129,-300.9059
12.86659,-247.2761,-283.794
12.88339,-260.4374,-260.4655
12.90019,-280.2545,-247.6779
12.91698,-299.593,-236.7762
12.93378,-306.4394,-221.0732
12.95058,-315.7693,-211.6479
12.96738,-314.7906,-199.3181
12.98417,-325.3795,-197.9346
13.00097,-324.0772,-194.0325
13.01777,-325.6467,-196.0443
13.03456,-323.0934,-200.1475
13.05136,-319.0874,-207.6208
13.06816,-312.311,-217.5203
13.08496,-301.9167,-228.9073
13.10175,-293.2409,-245.3912
13.11855,-269.3337,-253.3273
13.13535,-252.1792,-270.0876
13.15214,-241.3849,-297.6645
13.16894,-218.3217,-316.3225
13.18574,-189.4274,-331.209
13.20254,-161.323,-349.5798
13.21933,-126.4381,-362.2687
13.23613,-93.19782,-374.9808
13.25293,-55.78901,-381.8172
13.26972,-17.30182,-386.7312
13.28652,20.87003,-386.6161
13.30332,58.94127,-382.0417
13.32012,95.98187,-374.2848
13.33691,131.8778,-363.8517
13.35371,165.5459,-350.4768
13.37051,197.4401,-333.7694
13.3873,226.5874,-315.4768
13.4041,246.9607,-291.4713
13.4209,270.0744,-277.9272
13.4377,277.5676,-247.7714
13.45449,304.4034,-240.1136
13.47129,307.3284,-217.8999
13.48809,318.8107,-208.06
13.50488,321.6689,-196.45
13.52168,325.7317,-190.0442
13.53848,329.5516,-187.8134
13.55528,337.5598,-192.152
13.57207,335.9178,-194.6515
13.58887,332.2261,-200.5967
13.60567,326.7229,-208.9111
13.62246,315.3654,-218.5334
13.63926,304.1769,-232.6873
13.65606,290.6671,-249.2612
13.67286,271.8235,-267.7902
13.68965,254.7522,-290.4341
13.70645,229.9379,-308.6777
13.72325,202.7971,-327.1997
13.74004,171.2436,-341.9348
13.75684,137.4623,-355.9276
13.77364,101.3347,-370.0531
13.79044,62.91223,-378.5478
13.80723,22.98,-381.9903
13.82403,-16.02033,-383.8285
13.84083,-57.10768,-368.2962
13.85762,-93.9505,-359.3786
13.87442,-126.1136,-349.0377
13.89122,-161.2717,-340.7499
13.90801,-191.7397,-327.3435
13.92481,-216.9526,-308.1786
13.94161,-238.2597,-289.1821
13.95841,-258.338,-273.0387
13.9752,-273.9521,-255.1818
13.992,-288.2754,-240.3043
14.0088,-298.9184,-226.9268
14.02559,-305.9431,-214.9589
14.04239,-310.3446,-205.1988
14.05919,-317.3579,-201.6834
14.07599,-321.185,-199.853
14.09278,-321.1703,-199.9425
14.10958,-316.5329,-201.5562
14.12638,-311.7782,-207.5603
14.14317,-311.1658,-219.6077
14.15997,-295.1871,-226.481
14.17677,-292.5168,-246.1403
14.19357,-273.2163,-257.5547
14.21036,-253.2091,-270.0455
14.22716,-240.859,-295.5276
14.24396,-212.5079,-306.5473
14.26075,-186.0351,-321.2292
14.27755,-158.8624,-337.9452
14.29435,-131.8572,-362.1817
14.31115,-98.70247,-374.1556
14.32794,-61.97396,-381.2609
14.34474,-21.69356,-374.3637
14.36154,13.71118,-383.5616
14.37833,51.92261,-382.759
14.39513,88.77383,-375.3834
14.41193,124.6137,-366.0957
14.42873,158.3731,-352.1376
14.44552,189.8715,-336.6333
14.46232,219.0615,-319.4409
14.47912,243.4311,-301.3258
14.49591,257.7168,-272.6707
14.51271,273.1663,-254.2129
14.52951,288.2819,-235.5067
14.54631,298.9269,-220.6187
14.5631,307.2503,-208.1253
14.5799,312.3445,-198.0636
14.5967,330.3363,-200.7891
14.61349,330.1361,-194.9985
14.63029,331.8473,-194.9219
14.64709,330.877,-196.9574
14.66389,326.9475,-201.2987
