,mass A,,
t,x,y,
1.599462E0,3.000360E2,-1.316706E2
1.632784E0,2.980202E2,-1.357210E2
1.666106E0,2.901720E2,-1.516877E2
1.699428E0,2.752059E2,-1.775019E2
1.732750E0,2.498452E2,-2.120757E2
1.766072E0,2.127318E2,-2.490889E2
1.799395E0,1.622334E2,-2.840598E2
1.832717E0,1.006244E2,-3.121373E2
1.866039E0,2.979018E1,-3.261151E2
1.899361E0,-4.969403E1,-3.323726E2
1.932683E0,-1.157668E2,-3.034447E2
1.966005E0,-1.797829E2,-2.789891E2
1.999327E0,-2.234955E2,-2.447107E2
2.032649E0,-2.497605E2,-2.046041E2
2.065972E0,-2.730856E2,-1.744501E2
2.099294E0,-2.822837E2,-1.508251E2
2.132616E0,-2.930103E2,-1.396448E2
2.165938E0,-2.947345E2,-1.384236E2
2.199260E0,-2.885863E2,-1.479336E2
2.232582E0,-2.789214E2,-1.685885E2
2.265904E0,-2.628645E2,-1.995864E2
2.299226E0,-2.275569E2,-2.310240E2
2.332549E0,-1.922854E2,-2.712121E2
2.365871E0,-1.387375E2,-3.036178E2
2.399193E0,-7.101463E1,-3.194926E2
2.432515E0,2.330585E0,-3.296035E2
2.465837E0,7.292269E1,-3.215086E2
2.499159E0,1.372927E2,-3.032135E2
2.532481E0,1.895210E2,-2.707090E2
2.565803E0,2.309684E2,-2.368618E2
2.599125E0,2.650970E2,-2.067116E2
2.632448E0,2.867211E2,-1.775816E2
2.665770E0,2.986059E2,-1.560013E2
2.699092E0,3.048819E2,-1.446841E2
2.732414E0,3.045246E2,-1.446242E2
2.765736E0,2.983259E2,-1.566286E2
2.799058E0,2.842291E2,-1.784785E2
2.832380E0,2.594100E2,-2.083123E2
2.865702E0,2.231753E2,-2.409370E2
2.899025E0,1.772879E2,-2.765444E2
2.932347E0,1.190270E2,-3.059440E2
2.965669E0,5.076790E1,-3.261006E2
2.998991E0,-2.181599E1,-3.281286E2
3.032313E0,-9.321429E1,-3.120562E2
3.065635E0,-1.600762E2,-2.899331E2
3.098957E0,-2.075534E2,-2.573173E2
3.132279E0,-2.445569E2,-2.226729E2
3.165602E0,-2.673419E2,-1.886729E2
3.198924E0,-2.772011E2,-1.616480E2
3.232246E0,-2.851286E2,-1.465324E2
3.265568E0,-2.867084E2,-1.418436E2
3.298890E0,-2.841053E2,-1.483208E2
3.332212E0,-2.814840E2,-1.677225E2
3.365534E0,-2.622423E2,-1.927311E2
3.398856E0,-2.390112E2,-2.284800E2
3.432179E0,-1.948652E2,-2.568134E2
3.465501E0,-1.469351E2,-2.881121E2
3.498823E0,-8.660493E1,-3.158502E2
3.532145E0,-1.675293E1,-3.330330E2
3.565467E0,5.513494E1,-3.253004E2
