Time (s),Position (m)
11:20:02.840,0.079
11:20:03.840,0.078
11:20:04.839,0.079
11:20:05.839,0.078
11:20:06.840,0.078
11:20:07.839,0.078
11:20:08.840,0.078
11:20:09.840,0.078
11:20:10.839,0.078
11:20:11.840,0.079
11:20:12.840,0.078
11:20:13.840,0.078
11:20:14.840,0.078
11:20:15.840,0.078
11:20:16.840,0.078
11:20:17.839,0.078
11:20:18.840,0.078
11:20:19.840,0.078
11:20:20.840,0.078
11:20:21.839,0.078
11:20:22.840,0.079
11:20:23.840,0.078
11:20:24.840,0.078
11:20:25.840,0.078
11:20:26.840,0.077
11:20:27.840,0.077
11:20:28.840,0.077
11:20:29.840,0.078
11:20:30.840,0.078
11:20:31.839,0.077
11:20:32.840,0.078
11:20:33.840,0.078
11:20:34.840,0.078
11:20:35.840,0.077
11:20:36.840,0.077
11:20:37.840,0.077
11:20:38.840,0.077
11:20:39.840,0.077
11:20:40.840,0.077
11:20:41.840,0.077
11:20:42.840,0.077
11:20:43.840,0.077
11:20:44.840,0.077
11:20:45.840,0.077
11:20:46.840,0.077
11:20:47.840,0.077
11:20:48.840,0.077
11:20:49.840,0.077
11:20:50.840,0.077
11:20:51.840,0.077
11:20:52.840,0.077
11:20:53.840,0.077
11:20:54.840,0.077
11:20:55.840,0.077
11:20:56.840,0.077
11:20:57.840,0.077
11:20:58.840,0.076
11:20:59.840,0.077
11:21:00.840,0.077
11:21:01.840,0.077
11:21:02.840,0.077
11:21:03.840,0.077
11:21:04.841,0.077
11:21:05.841,0.077
11:21:06.840,0.076
11:21:07.841,0.076
11:21:08.840,0.076
11:21:09.841,0.076
11:21:10.840,0.076
11:21:11.840,0.076
11:21:12.840,0.076
11:21:13.840,0.077
11:21:14.840,0.076
11:21:15.841,0.076
11:21:16.840,0.075
11:21:17.840,0.076
11:21:18.840,0.076
11:21:19.840,0.076
11:21:20.841,0.076
11:21:21.841,0.075
11:21:22.840,0.076
11:21:23.840,0.076
11:21:24.840,0.075
11:21:25.841,0.076
11:21:26.840,0.076
11:21:27.841,0.076
11:21:28.840,0.075
11:21:29.840,0.075
11:21:30.840,0.076
11:21:31.841,0.076
11:21:32.840,0.075
11:21:33.840,0.075
11:21:34.840,0.075
11:21:35.840,0.075
11:21:36.840,0.076
11:21:37.840,0.076
11:21:38.840,0.075
11:21:39.840,0.075
11:21:40.841,0.075
11:21:41.840,0.075
11:21:42.840,0.075
11:21:43.841,0.075
11:21:44.840,0.075
11:21:45.840,0.075
11:21:46.841,0.075
11:21:47.841,0.075
11:21:48.841,0.075
11:21:49.840,0.075
11:21:50.840,0.075
11:21:51.840,0.075
11:21:52.840,0.075
11:21:53.841,0.075
11:21:54.840,0.075
11:21:55.840,0.075
11:21:56.841,0.075
11:21:57.840,0.075
11:21:58.841,0.075
11:21:59.841,0.075
11:22:00.840,0.075
11:22:01.841,0.075
11:22:02.840,0.075
11:22:03.840,0.074
11:22:04.840,0.074
11:22:05.840,0.075
11:22:06.841,0.075
11:22:07.840,0.074
11:22:08.840,0.074
11:22:09.841,0.074
11:22:10.840,0.074
11:22:11.841,0.074
11:22:12.840,0.074
11:22:13.840,0.074
11:22:14.840,0.074
11:22:15.841,0.074
11:22:16.841,0.075
11:22:17.840,0.074
11:22:18.841,0.074
11:22:19.840,0.074
11:22:20.841,0.074
11:22:21.841,0.074
11:22:22.840,0.074
11:22:23.841,0.074
11:22:24.841,0.074
11:22:25.841,0.075
11:22:26.840,0.074
11:22:27.840,0.075
11:22:28.840,0.075
11:22:29.841,0.075
11:22:30.841,0.074
11:22:31.841,0.074
11:22:32.841,0.074
11:22:33.841,0.075
11:22:34.840,0.075
11:22:35.840,0.074
11:22:36.841,0.074
11:22:37.841,0.075
11:22:38.840,0.075
11:22:39.840,0.075
11:22:40.841,0.075
11:22:41.841,0.075
11:22:42.841,0.075
11:22:43.840,0.075
11:22:44.840,0.074
11:22:45.841,0.075
11:22:46.841,0.075
11:22:47.840,0.075
11:22:48.840,0.075
11:22:49.840,0.074
11:22:50.840,0.074
11:22:51.841,0.075
11:22:52.840,0.075
11:22:53.841,0.075
11:22:54.841,0.075
11:22:55.840,0.075
11:22:56.841,0.076
11:22:57.840,0.075
11:22:58.841,0.075
11:22:59.840,0.075
11:23:00.841,0.075
11:23:01.841,0.075
11:23:02.840,0.075
11:23:03.841,0.075
11:23:04.840,0.075
11:23:05.841,0.075
11:23:06.841,0.075
11:23:07.841,0.075
11:23:08.840,0.075
11:23:09.840,0.075
11:23:10.841,0.075
11:23:11.840,0.076
11:23:12.840,0.075
11:23:13.840,0.075
11:23:14.841,0.075
11:23:15.841,0.075
11:23:16.840,0.075
11:23:17.840,0.075
11:23:18.841,0.075
11:23:19.841,0.076
11:23:20.841,0.075
11:23:21.840,0.076
11:23:22.841,0.076
11:23:23.840,0.076
11:23:24.841,0.075
11:23:25.841,0.076
11:23:26.841,0.076
11:23:27.841,0.076
11:23:28.841,0.075
11:23:29.841,0.076
11:23:30.841,0.076
11:23:31.841,0.076
11:23:32.841,0.076
11:23:33.841,0.076
11:23:34.841,0.076
11:23:35.841,0.077
11:23:36.841,0.076
11:23:37.841,0.076
11:23:38.841,0.076
11:23:39.841,0.077
11:23:40.841,0.076
11:23:41.841,0.076
11:23:42.841,0.076
11:23:43.841,0.077
11:23:44.841,0.077
11:23:45.841,0.076
11:23:46.841,0.076
11:23:47.841,0.077
11:23:48.841,0.076
11:23:49.841,0.077
11:23:50.840,0.077
11:23:51.841,0.077
11:23:52.841,0.077
11:23:53.841,0.077
11:23:54.841,0.077
11:23:55.841,0.077
11:23:56.841,0.077
11:23:57.841,0.077
11:23:58.841,0.077
11:23:59.841,0.077
11:24:00.841,0.077
11:24:01.841,0.077
11:24:02.841,0.077
11:24:03.841,0.077
11:24:04.841,0.077
11:24:05.841,0.077
11:24:06.841,0.077
11:24:07.841,0.077
11:24:08.841,0.077
11:24:09.841,0.077
11:24:10.841,0.077
11:24:11.841,0.077
11:24:12.841,0.077
11:24:13.841,0.077
11:24:14.841,0.077
11:24:15.841,0.077
11:24:16.841,0.077
11:24:17.841,0.077
11:24:18.841,0.077
11:24:19.841,0.078
11:24:20.841,0.077
11:24:21.841,0.077
11:24:22.841,0.077
11:24:23.841,0.077
11:24:24.841,0.077
11:24:25.841,0.077
11:24:26.841,0.077
11:24:27.841,0.077
11:24:28.841,0.077
11:24:29.841,0.077
11:24:30.841,0.077
11:24:31.842,0.077
11:24:32.841,0.077
11:24:33.841,0.077
11:24:34.841,0.077
11:24:35.841,0.077
11:24:36.841,0.077
11:24:37.841,0.078
11:24:38.841,0.077
11:24:39.841,0.078
11:24:40.842,0.077
11:24:41.842,0.077
11:24:42.842,0.077
11:24:43.842,0.077
11:24:44.841,0.077
11:24:45.841,0.077
11:24:46.842,0.077
11:24:47.841,0.077
11:24:48.842,0.077
11:24:49.841,0.077
11:24:50.841,0.077
11:24:51.841,0.077
11:24:52.841,0.077
11:24:53.841,0.077
11:24:54.841,0.077
11:24:55.842,0.077
11:24:56.841,0.077
11:24:57.841,0.077
11:24:58.841,0.077
11:24:59.841,0.077
11:25:00.841,0.077
11:25:01.841,0.077
11:25:02.841,0.078
11:25:03.842,0.077
11:25:04.842,0.077
11:25:05.842,0.078
11:25:06.841,0.077
11:25:07.842,0.077
11:25:08.841,0.077
11:25:09.841,0.077
11:25:10.842,0.077
11:25:11.841,0.077
11:25:12.841,0.078
11:25:13.841,0.077
11:25:14.842,0.077
11:25:15.841,0.078
11:25:16.841,0.078
11:25:17.841,0.077
11:25:18.841,0.077
11:25:19.841,0.077
11:25:20.842,0.077
11:25:21.841,0.077
11:25:22.841,0.077
11:25:23.842,0.077
11:25:24.842,0.077
11:25:25.841,0.077
11:25:26.842,0.077
11:25:27.841,0.077
11:25:28.842,0.077
11:25:29.842,0.077
11:25:30.841,0.077
11:25:31.842,0.077
11:25:32.841,0.077
11:25:33.842,0.077
11:25:34.841,0.077
11:25:35.841,0.077
11:25:36.842,0.077
11:25:37.842,0.077
11:25:38.841,0.077
11:25:39.842,0.077
11:25:40.841,0.077
11:25:41.841,0.077
11:25:42.842,0.077
11:25:43.841,0.077
11:25:44.841,0.077
11:25:45.842,0.077
11:25:46.842,0.077
11:25:47.841,0.077
11:25:48.842,0.077
11:25:49.842,0.077
11:25:50.842,0.077
11:25:51.841,0.077
11:25:52.841,0.077
11:25:53.841,0.077
11:25:54.842,0.076
11:25:55.842,0.076
11:25:56.842,0.076
11:25:57.841,0.077
11:25:58.842,0.076
11:25:59.841,0.076
11:26:00.842,0.077
11:26:01.842,0.077
11:26:02.841,0.076
11:26:03.842,0.076
11:26:04.841,0.076
11:26:05.842,0.076
11:26:06.842,0.076
11:26:07.842,0.076
11:26:08.841,0.076
11:26:09.841,0.076
11:26:10.842,0.076
11:26:11.842,0.076
11:26:12.842,0.076
11:26:13.841,0.076
11:26:14.842,0.077
11:26:15.841,0.076
11:26:16.842,0.075
11:26:17.841,0.075
11:26:18.841,0.076
11:26:19.841,0.076
11:26:20.842,0.075
11:26:21.841,0.076
11:26:22.842,0.076
11:26:23.842,0.076
11:26:24.842,0.076
11:26:25.842,0.075
11:26:26.842,0.076
11:26:27.842,0.076
11:26:28.842,0.076
11:26:29.842,0.075
11:26:30.842,0.075
11:26:31.842,0.075
11:26:32.842,0.076
11:26:33.842,0.075
11:26:34.841,0.076
11:26:35.842,0.075
11:26:36.842,0.076
11:26:37.842,0.076
11:26:38.842,0.075
11:26:39.841,0.075
11:26:40.841,0.075
11:26:41.841,0.075
11:26:42.841,0.075
11:26:43.842,0.075
11:26:44.842,0.075
11:26:45.842,0.075
11:26:46.841,0.075
11:26:47.841,0.075
11:26:48.842,0.075
11:26:49.842,0.075
11:26:50.841,0.076
11:26:51.842,0.075
11:26:52.842,0.075
11:26:53.842,0.076
11:26:54.842,0.075
11:26:55.841,0.075
11:26:56.841,0.075
11:26:57.842,0.075
11:26:58.842,0.075
11:26:59.842,0.075
11:27:00.841,0.075
11:27:01.842,0.076
11:27:02.842,0.075
11:27:03.842,0.075
11:27:04.842,0.075
11:27:05.841,0.075
11:27:06.842,0.075
11:27:07.842,0.075
11:27:08.841,0.075
11:27:09.842,0.075
11:27:10.842,0.075
11:27:11.842,0.075
11:27:12.842,0.075
11:27:13.842,0.075
11:27:14.842,0.075
11:27:15.842,0.075
11:27:16.842,0.075
11:27:17.842,0.075
11:27:18.841,0.075
11:27:19.842,0.075
11:27:20.842,0.076
11:27:21.842,0.075
11:27:22.842,0.075
11:27:23.842,0.075
11:27:24.842,0.075
11:27:25.842,0.075
11:27:26.842,0.075
11:27:27.842,0.075
11:27:28.842,0.076
11:27:29.842,0.075
11:27:30.843,0.075
11:27:31.842,0.075
11:27:32.842,0.075
11:27:33.842,0.076
11:27:34.842,0.075
11:27:35.842,0.075
11:27:36.843,0.075
11:27:37.842,0.075
11:27:38.842,0.075
11:27:39.842,0.075
11:27:40.842,0.075
11:27:41.842,0.076
11:27:42.842,0.075
11:27:43.842,0.075
11:27:44.842,0.075
11:27:45.842,0.075
11:27:46.842,0.075
11:27:47.842,0.075
11:27:48.842,0.075
11:27:49.842,0.075
11:27:50.842,0.075
11:27:51.842,0.075
11:27:52.842,0.075
11:27:53.843,0.075
11:27:54.842,0.076
11:27:55.842,0.075
11:27:56.842,0.075
11:27:57.842,0.075
11:27:58.842,0.075
11:27:59.842,0.075
11:28:00.843,0.075
11:28:01.842,0.075
11:28:02.842,0.076
11:28:03.842,0.075
11:28:04.843,0.075
11:28:05.842,0.075
11:28:06.843,0.075
11:28:07.843,0.075
11:28:08.842,0.075
11:28:09.843,0.075
11:28:10.842,0.076
11:28:11.843,0.075
11:28:12.842,0.076
11:28:13.842,0.076
11:28:14.842,0.076
11:28:15.842,0.076
11:28:16.843,0.075
11:28:17.843,0.075
11:28:18.842,0.075
11:28:19.842,0.076
11:28:20.842,0.076
11:28:21.843,0.076
11:28:22.842,0.075
11:28:23.843,0.076
11:28:24.843,0.077
11:28:25.842,0.076
11:28:26.843,0.076
11:28:27.843,0.076
11:28:28.842,0.076
11:28:29.842,0.077
11:28:30.843,0.076
11:28:31.843,0.076
11:28:32.842,0.076
11:28:33.842,0.077
11:28:34.842,0.077
11:28:35.842,0.077
11:28:36.842,0.076
11:28:37.843,0.077
11:28:38.842,0.077
11:28:39.843,0.077
11:28:40.843,0.078
11:28:41.842,0.077
11:28:42.842,0.077
11:28:43.843,0.077
11:28:44.843,0.076
11:28:45.842,0.077
11:28:46.843,0.077
11:28:47.842,0.076
11:28:48.843,0.077
11:28:49.843,0.077
11:28:50.842,0.077
11:28:51.842,0.077
11:28:52.842,0.077
11:28:53.842,0.077
11:28:54.842,0.077
11:28:55.842,0.077
11:28:56.842,0.077
11:28:57.842,0.077
11:28:58.842,0.077
11:28:59.843,0.077
11:29:00.843,0.077
11:29:01.842,0.077
11:29:02.843,0.077
11:29:03.842,0.077
11:29:04.842,0.077
11:29:05.843,0.077
11:29:06.842,0.077
11:29:07.843,0.077
11:29:08.843,0.077
11:29:09.843,0.077
11:29:10.843,0.077
11:29:11.842,0.077
11:29:12.842,0.077
11:29:13.842,0.077
11:29:14.843,0.077
11:29:15.843,0.077
11:29:16.843,0.077
11:29:17.843,0.077
11:29:18.842,0.077
11:29:19.843,0.077
11:29:20.843,0.077
11:29:21.843,0.077
11:29:22.843,0.077
11:29:23.843,0.078
11:29:24.842,0.078
11:29:25.842,0.077
11:29:26.843,0.077
11:29:27.843,0.077
11:29:28.843,0.077
11:29:29.843,0.077
11:29:30.842,0.077
11:29:31.843,0.077
11:29:32.843,0.077
11:29:33.843,0.077
11:29:34.842,0.077
11:29:35.843,0.077
11:29:36.843,0.077
11:29:37.843,0.077
11:29:38.843,0.078
11:29:39.842,0.077
11:29:40.843,0.077
11:29:41.843,0.077
11:29:42.843,0.078
11:29:43.843,0.077
11:29:44.843,0.077
11:29:45.843,0.077
11:29:46.843,0.077
11:29:47.843,0.078
11:29:48.843,0.077
11:29:49.843,0.077
11:29:50.843,0.077
11:29:51.843,0.077
11:29:52.842,0.077
11:29:53.843,0.077
11:29:54.843,0.077
11:29:55.843,0.077
11:29:56.843,0.077
11:29:57.842,0.077
11:29:58.843,0.077
11:29:59.843,0.077
11:30:00.843,0.077
11:30:01.843,0.077
11:30:02.842,0.077
11:30:03.843,0.078
11:30:04.843,0.078
11:30:05.842,0.077
11:30:06.843,0.077
11:30:07.843,0.077
11:30:08.842,0.078
11:30:09.843,0.077
11:30:10.843,0.077
11:30:11.843,0.077
11:30:12.843,0.077
11:30:13.843,0.077
11:30:14.843,0.077
11:30:15.843,0.077
11:30:16.843,0.077
11:30:17.843,0.077
11:30:18.843,0.077
11:30:19.843,0.077
11:30:20.843,0.077
11:30:21.843,0.077
11:30:22.843,0.077
11:30:23.843,0.077
11:30:24.843,0.077
11:30:25.843,0.077
11:30:26.843,0.077
11:30:27.843,0.077
11:30:28.843,0.077
11:30:29.843,0.077
11:30:30.843,0.077
11:30:31.843,0.077
11:30:32.843,0.077
11:30:33.843,0.077
11:30:34.843,0.077
11:30:35.843,0.077
11:30:36.843,0.077
11:30:37.843,0.077
11:30:38.843,0.077
11:30:39.843,0.077
11:30:40.843,0.077
11:30:41.843,0.077
11:30:42.843,0.077
11:30:43.843,0.077
11:30:44.843,0.077
11:30:45.843,0.077
11:30:46.843,0.077
11:30:47.843,0.077
11:30:48.844,0.077
11:30:49.844,0.077
11:30:50.843,0.077
11:30:51.843,0.077
11:30:52.843,0.076
11:30:53.844,0.077
11:30:54.844,0.077
11:30:55.843,0.077
11:30:56.843,0.076
11:30:57.844,0.076
11:30:58.843,0.077
11:30:59.844,0.077
11:31:00.843,0.076
11:31:01.844,0.076
11:31:02.843,0.076
11:31:03.844,0.076
11:31:04.843,0.076
11:31:05.843,0.077
11:31:06.844,0.076
11:31:07.843,0.076
11:31:08.843,0.076
11:31:09.843,0.077
11:31:10.844,0.076
11:31:11.844,0.077
11:31:12.843,0.076
11:31:13.843,0.076
11:31:14.844,0.076
11:31:15.843,0.076
11:31:16.843,0.076
11:31:17.844,0.076
11:31:18.843,0.076
11:31:19.844,0.075
11:31:20.844,0.076
11:31:21.843,0.076
11:31:22.844,0.076
11:31:23.844,0.076
11:31:24.844,0.075
11:31:25.843,0.076
11:31:26.844,0.076
11:31:27.843,0.075
11:31:28.844,0.076
11:31:29.843,0.075
11:31:30.843,0.076
11:31:31.844,0.076
11:31:32.844,0.076
11:31:33.844,0.075
11:31:34.843,0.076
11:31:35.844,0.076
11:31:36.843,0.075
11:31:37.843,0.075
11:31:38.843,0.075
11:31:39.843,0.075
11:31:40.843,0.075
11:31:41.844,0.075
11:31:42.843,0.076
11:31:43.843,0.075
11:31:44.844,0.075
11:31:45.843,0.075
11:31:46.843,0.075
11:31:47.843,0.075
11:31:48.844,0.075
11:31:49.843,0.075
11:31:50.843,0.075
11:31:51.843,0.075
11:31:52.843,0.075
11:31:53.844,0.075
11:31:54.843,0.075
11:31:55.843,0.075
11:31:56.843,0.075
11:31:57.844,0.076
11:31:58.843,0.076
11:31:59.843,0.075
11:32:00.844,0.075
11:32:01.843,0.075
11:32:02.844,0.075
11:32:03.843,0.075
11:32:04.844,0.075
11:32:05.844,0.075
11:32:06.843,0.075
11:32:07.844,0.075
11:32:08.843,0.075
11:32:09.844,0.075
11:32:10.843,0.075
11:32:11.843,0.075
11:32:12.843,0.075
11:32:13.843,0.075
11:32:14.844,0.075
11:32:15.844,0.075
11:32:16.844,0.075
11:32:17.844,0.075
11:32:18.843,0.075
11:32:19.844,0.075
11:32:20.843,0.075
11:32:21.844,0.075
11:32:22.843,0.075
11:32:23.844,0.075
11:32:24.844,0.075
11:32:25.844,0.075
11:32:26.844,0.075
11:32:27.843,0.075
11:32:28.844,0.075
11:32:29.843,0.075
11:32:30.843,0.075
11:32:31.844,0.075
11:32:32.843,0.075
11:32:33.844,0.075
11:32:34.844,0.075
11:32:35.843,0.075
11:32:36.844,0.075
11:32:37.844,0.075
11:32:38.844,0.075
11:32:39.843,0.075
11:32:40.843,0.075
11:32:41.844,0.075
11:32:42.843,0.075
11:32:43.843,0.075
11:32:44.843,0.075
11:32:45.844,0.075
11:32:46.843,0.075
11:32:47.844,0.075
11:32:48.843,0.075
11:32:49.844,0.075
11:32:50.843,0.075
11:32:51.844,0.075
11:32:52.843,0.075
11:32:53.844,0.075
11:32:54.844,0.076
11:32:55.844,0.075
11:32:56.843,0.076
11:32:57.843,0.075
11:32:58.844,0.075
11:32:59.843,0.075
11:33:00.844,0.075
11:33:01.844,0.076
11:33:02.844,0.075
11:33:03.843,0.076
11:33:04.844,0.075
11:33:05.844,0.076
11:33:06.844,0.075
11:33:07.844,0.075
11:33:08.844,0.075
11:33:09.843,0.076
11:33:10.844,0.076
11:33:11.843,0.075
11:33:12.844,0.075
11:33:13.844,0.075
11:33:14.844,0.076
11:33:15.844,0.075
11:33:16.844,0.075
11:33:17.844,0.075
11:33:18.844,0.076
11:33:19.844,0.076
11:33:20.844,0.076
11:33:21.844,0.076
11:33:22.843,0.075
11:33:23.844,0.076
11:33:24.844,0.076
11:33:25.844,0.075
11:33:26.844,0.075
11:33:27.844,0.076
11:33:28.844,0.076
11:33:29.844,0.076
11:33:30.844,0.076
11:33:31.844,0.076
11:33:32.844,0.076
11:33:33.843,0.076
11:33:34.844,0.076
11:33:35.843,0.076
11:33:36.844,0.076
11:33:37.843,0.076
11:33:38.844,0.076
11:33:39.844,0.075
11:33:40.843,0.076
11:33:41.844,0.076
11:33:42.844,0.076
11:33:43.844,0.076
11:33:44.844,0.076
11:33:45.844,0.076
11:33:46.844,0.076
11:33:47.843,0.076
11:33:48.844,0.076
11:33:49.844,0.076
11:33:50.844,0.076
11:33:51.844,0.076
11:33:52.844,0.076
11:33:53.844,0.076
11:33:54.844,0.076
11:33:55.844,0.077
11:33:56.844,0.076
11:33:57.844,0.076
11:33:58.844,0.076
11:33:59.844,0.077
11:34:00.844,0.077
11:34:01.844,0.076
11:34:02.844,0.076
11:34:03.844,0.076
11:34:04.844,0.076
11:34:05.844,0.076
11:34:06.844,0.076
11:34:07.844,0.076
11:34:08.844,0.077
11:34:09.845,0.077
11:34:10.844,0.077
11:34:11.844,0.077
11:34:12.845,0.076
11:34:13.845,0.077
11:34:14.845,0.077
11:34:15.845,0.076
11:34:16.844,0.076
11:34:17.844,0.077
11:34:18.844,0.077
11:34:19.844,0.077
11:34:20.844,0.077
11:34:21.844,0.077
11:34:22.844,0.077
11:34:23.844,0.077
11:34:24.844,0.077
11:34:25.844,0.077
11:34:26.844,0.077
11:34:27.844,0.077
11:34:28.845,0.077
11:34:29.844,0.077
11:34:30.844,0.077
11:34:31.844,0.077
11:34:32.844,0.077
11:34:33.844,0.077
11:34:34.844,0.077
11:34:35.844,0.077
11:34:36.844,0.077
11:34:37.844,0.077
11:34:38.844,0.077
11:34:39.844,0.077
11:34:40.845,0.077
11:34:41.844,0.077
11:34:42.844,0.077
